{-566767,775556}
{245976,943777}
{-550583,293810}
{-929861,378500}
{345902,751114}
{-590923,847780}
{380598,67922}
{139113,231438}
{-162674,608076}
{-16153,-889610}
{-589043,945282}
{-248855,113732}
{166257,-80233}
{444303,-624016}
{820943,-85404}
{-959947,-64285}
{-306959,-568269}
{224214,926848}
{678296,-369158}
{714410,-40407}
{-903234,-156346}
{-567152,-690938}
{-509300,385149}
{611684,628865}
{121796,278754}
{692011,714765}
{596229,334456}
{603811,191305}
{532503,373080}
{-165012,-524749}
{358859,-180556}
{-877832,444683}
{-525054,-382636}
{-447537,624369}
{699822,-391403}
{889188,-329176}
{-967359,-558344}
{803273,-325182}
{511490,169672}
{-833659,-425948}
{-856292,-131274}
{-424484,384593}
{-751467,-946438}
{-877204,580844}
{-14867,495432}
{-740780,498770}
{363350,-160089}
{319796,-111218}
{-913121,998415}
{516635,-980409}
{-677504,427255}
{-239457,-436268}
{-665785,590964}
{307811,-177332}
{-795175,-423668}
{923459,809557}
{295878,-692682}
{-709479,-599113}
{-636935,978688}
{-552965,649217}
{383653,-143813}
{-366913,399624}
{177067,795558}
{358177,-974104}
{931586,985067}
{-376874,-65044}
{647546,-408701}
{977187,456260}
{-335096,-89302}
{-958218,-901097}
{-312217,272809}
{301768,361448}
{432196,-911416}
{-967693,859879}
{-538691,-852749}
{-363495,913715}
{-464579,437599}
{10441,595080}
{-553849,30051}
{-114800,125969}
{293511,393066}
{-13844,-913442}
{40022,586911}
{630696,139106}
{22141,-36570}
{-433900,-392240}
{-18038,361865}
{-850789,716835}
{43717,-442502}
{399843,647095}
{-159131,880381}
{-771630,-885102}
{-114691,-863352}
{-590321,573339}
{-196381,259698}
{-941537,228468}
{641931,79814}
{26913,137}
{997914,-494371}
{418503,-81812}
{338142,-118785}
{719255,55322}
{-145827,481305}
{847051,-109616}
{899243,49253}
{953340,149198}
{-966907,-757795}
{23040,437103}
{303270,808146}
{766512,456661}
{-215486,36700}
{-684738,-70016}
{-891247,547134}
{687159,832837}
{339901,557973}
{-948738,761123}
{-587963,311531}
{988234,-303811}
{-743157,784755}
{-523828,567372}
{-492539,778159}
{-810837,-352261}
{-720126,-69177}
{942310,-957869}
{436567,921746}
{-556091,-147019}
{603067,282639}
{-305044,60467}
{483015,495780}
{486620,481588}
{-795274,-912607}
{-899565,-786355}
{139874,797930}
{970655,-32211}
{395222,-219115}
{201860,-16347}
{-155207,-497227}
{878668,-885571}
{566579,-930024}
{-668652,-839273}
{-461476,-541490}
{-100650,-5851}
{444051,233136}
{541549,-330786}
{-280110,-857083}
{843827,869717}
{-59329,-395047}
{34616,573505}
{390020,928223}
{-725696,505041}
{196039,334156}
{506160,-952844}
{529954,-982046}
{71077,-821184}
{170001,376886}
{969049,-700710}
{-102385,368238}
{-600004,-34825}
{129955,52130}
{70922,-977883}
{-333398,-530155}
{-330189,571881}
{-86068,-704807}
{417658,-451185}
{71446,866623}
{-729701,-985994}
{788928,532770}
{561597,16225}
{-989080,-336469}
{-416218,-856457}
{-375617,-594403}
{-3778,-831817}
{-383509,-783675}
{118385,491366}
{844790,-322661}
{-571787,819881}
{885267,917134}
{101698,-322270}
{371853,-789089}
{-480759,-487855}
{-837843,-14477}
{-559696,900540}
{-566977,-329371}
{562087,255129}
{-342600,267336}
{-982852,921614}
{24778,248835}
{-850107,-406805}
{-8219,162676}
{-445624,490900}
{804915,706863}
{488022,-851353}
{652754,793420}
{745295,-990310}
{462733,312609}
{494333,519288}
{-659195,588967}
{-745179,672918}
{937137,-435594}
{341772,-292779}
{924135,-148629}
{838230,476501}
{-415081,-132301}
{-545523,930466}
{-333552,865035}
{-636298,665823}
{436231,517092}
{-425361,291027}
{414569,-55923}
{-134093,590761}
{-358533,977089}
{-893151,-664271}
{463985,860932}
{585756,-673716}
{-183668,799990}
{-519179,-995524}
{86172,-223545}
{620870,806439}
{55867,438956}
{-209580,-731218}
{-151031,292346}
{-155901,758775}
{-193868,-467098}
{-686780,-683794}
{-551067,30216}
{-758644,706838}
{-138681,800527}
{767521,58824}
{-642393,-655339}
{-835731,-656363}
{-491377,-779645}
{104580,-506607}
{407776,-864584}
{891977,-499429}
{-235714,897418}
{-868698,-921787}
{825911,346383}
{-509738,728240}
{163204,-216269}
{489822,-960431}
{259698,64016}
{-914935,700832}
{418898,-672383}
{-591490,835685}
{171293,-116041}
{-740311,200644}
{-870664,-208297}
{-139789,-258082}
{30740,588162}
{441041,614823}
{-924242,666034}
{-881374,970132}
{-239283,-770697}
{-967452,-920107}
{-906754,198600}
{815631,-483030}
{334279,310545}
{-878684,153758}
{-731072,-355656}
{-877008,220610}
{-448958,-132882}
{-999646,-254523}
{699891,508441}
{465304,-398892}
{-99660,-93401}
{671804,818268}
{-622449,570819}
{-536709,-134245}
{819734,-402075}
{-320115,-281276}
{-146720,54027}
{818186,930106}
{-199354,-414689}
{307665,311032}
{443879,948070}
{191778,-966255}
{349442,-867889}
{543427,208063}
{-457381,-820671}
{-752008,711912}
{-811283,-341019}
{-396556,-86060}
{52400,858021}
{-116445,292688}
{711104,-653944}
{-828241,981677}
{-161095,-79688}
{-590123,-901464}
{-955200,75850}
{931532,-229188}
{-714541,-265108}
{-429983,333871}
{-236871,-432615}
{886821,869234}
{772138,998018}
{-777520,-319163}
{-660462,-602973}
{-75423,94423}
{919370,-139448}
{-435826,8937}
{498134,-256309}
{-411342,951370}
{-629962,582738}
{367367,-658700}
{296914,138321}
{612333,-680801}
{629275,-399553}
{-330567,256298}
{-405540,732155}
{193647,-518861}
{-669910,-749589}
{521999,65106}
{188460,228249}
{-954672,-850994}
{-766297,-167547}
{-696035,444064}
{-491950,436956}
{-896742,27704}
{94415,122427}
{704081,-990826}
{-909461,-211832}
{165122,485077}
{-831871,65281}
{-113467,666478}
{-722563,-809513}
{-577751,-222954}
{-133009,-325578}
{51414,-729630}
{572476,862005}
{-522786,-224515}
{518205,919560}
{-836141,274088}
{207970,733506}
{-957817,494885}
{820341,-927915}
{173865,869628}
{636004,-520938}
{-597213,-550444}
{-553749,-784090}
{-574540,-985592}
{697277,86730}
{194056,-745919}
{-920578,923150}
{368376,359284}
{524409,681669}
{-144174,274038}
{-220615,-643310}
{153304,-96164}
{-866499,505674}
{764509,-593451}
{-962426,779530}
{827877,372180}
{537534,-510905}
{-322961,-935129}
{-361570,857231}
{207340,883955}
{-654788,171391}
{678220,141381}
{-318441,-8445}
{-96722,-535601}
{-471473,-352963}
{349948,338010}
{866531,-744892}
{185633,-703207}
{536974,-296715}
{157939,-374338}
{877507,-659696}
{-800407,-126985}
{241801,-66313}
{286539,-821768}
{636562,-782438}
{195505,218113}
{360242,466171}
{-471425,-550059}
{260290,-360159}
{405050,332577}
{-4091,-275599}
{321713,480699}
{182525,335968}
{748781,629008}
{587409,-182701}
{972687,-963264}
{942514,-293673}
{-847566,-31412}
{-543640,-179285}
{-922878,-379125}
{441620,-1931}
{787674,-854921}
{-763117,989415}
{-288880,968779}
{794599,-615955}
{407201,530819}
{991378,371691}
{407087,538157}
{984409,76105}
{689527,-184163}
{-5645,-188445}
{-126254,-562917}
{-456675,-600016}
{-863238,851716}
{877938,287369}
{-492722,170730}
{-884115,-767712}
{214860,26284}
{-125451,-33530}
{-408952,-209557}
{-293818,248002}
{-977406,530170}
{360122,-177367}
{161564,-329975}
{113432,-137819}
{49561,67298}
{415831,463717}
{-215775,727409}
{-38344,703648}
{-112126,-908092}
{88355,-843593}
{-470555,332597}
{308252,949279}
{153018,569825}
{635905,949131}
{-262313,-916772}
{-170449,834906}
{-891236,-791824}
{-865455,748010}
{364481,438496}
{69521,549046}
{-922851,-346886}
{-189410,447433}
{491056,752380}
{-503124,981080}
{848782,373950}
{-963817,50245}
{-758064,-1030}
{-395015,87122}
{705945,395119}
{-767024,865577}
{725256,-438084}
{-723740,-622739}
{747565,-805258}
{-674146,-558178}
{381243,778293}
{146282,612622}
{336421,266080}
{368791,-880024}
{268111,-840926}
{292769,601371}
{497351,270213}
{-299130,-122204}
{906098,-493629}
{802910,-941605}
{-113990,761276}
{857840,95327}
{996406,-154800}
{918417,848007}
{199798,624263}
{465110,216299}
{165463,-979086}
{816178,626204}
{128374,-449947}
{-584276,149163}
{27,906854}
{-97132,-371210}
{910079,314357}
{-260440,-783394}
{759083,-431275}
{-683169,60925}
{481956,-834755}
{93146,683912}
{-324879,48615}
{864125,-237441}
{452298,667890}
{119453,175639}
{-732262,9294}
{701392,-263971}
{-99592,-286579}
{119642,322910}
{-79755,385033}
{-346849,236582}
{-211271,30383}
{-392755,-764760}
{331437,-577446}
{362773,253175}
{-977142,-692102}
{28744,-59805}
{-423536,-570879}
{622810,-569532}
{-748933,201805}
{842937,-785203}
{-259117,244201}
{722565,602755}
{-37130,314989}
{-828368,-692873}
{856631,22288}
{-589713,832022}
{-747233,-517331}
{-37389,801542}
{-702181,-436896}
{-61618,642950}
{-371507,-201621}
{369732,-970278}
{676745,-742803}
{-139883,642101}
{645649,995785}
{980465,-498043}
{-361568,144388}
{-11589,-558933}
{-782276,-101469}
{173547,-415370}
{-582811,635249}
{251495,128309}
{955281,-98680}
{-439919,655388}
{568661,-743173}
{-105612,-481845}
{581159,-76895}
{173560,-604998}
{650437,516064}
{554594,799075}
{286966,-482617}
{-531476,46871}
{-974779,198886}
{-610650,5278}
{782546,465014}
{574438,230976}
{-347256,126805}
{-909913,930224}
{-860633,442263}
{-587844,-492245}
{-316177,161512}
{-890363,155634}
{248963,666012}
{209158,566774}
{-681028,-495262}
{-656457,-306318}
{-875325,-427697}
{756214,25789}
{-648072,-517717}
{-872592,-248340}
{-812498,-981955}
{848340,615068}
{760807,-120306}
{54314,-971352}
{-212203,-911306}
{837490,77807}
{-161396,60994}
{-305874,-192541}
{742186,-658527}
{241724,-119891}
{-383924,-456793}
{222320,886377}
{345692,921441}
{253277,187242}
{113270,485659}
{-76069,-56015}
{-371196,927280}
{506635,-170948}
{-842868,365797}
{-574386,-499711}
{568355,621759}
{938898,273303}
{94235,-508311}
{955663,25558}
{-797367,458277}
{-37008,-231560}
{775466,463562}
{368029,306928}
{902924,-795015}
{293185,449488}
{345780,594723}
{559124,-628300}
{91619,-178991}
{-752800,45501}
{-526407,-433615}
{-472336,-349320}
{-224727,772580}
{731152,942331}
{216864,378373}
{675835,650978}
{-648747,-414580}
{-277519,485311}
{-969144,216861}
{696468,372238}
{-229015,-476106}
{403883,-555598}
{473989,433734}
{-496142,-917277}
{-470178,-583434}
{-828936,-588622}
{24669,795058}
{-890164,197829}
{-349111,-597844}
{-610871,-929239}
{-124411,-234683}
{484682,283940}
{39314,-221056}
{973118,-703328}
{-133660,-755922}
{184179,661501}
{-146185,-841782}
{-449785,-360415}
{652492,-713248}
{784056,610534}
{901561,210119}
{-159767,390964}
{-930332,317250}
{619137,-684800}
{275093,-40877}
{816101,336072}
{33388,-642766}
{-83506,-159313}
{603388,896744}
{801378,-56581}
{-953094,-883219}
{389580,-374550}
{613098,-426550}
{853718,453290}
{-367440,-223049}
{349354,473012}
{270293,-715897}
{-175962,-840379}
{183308,738284}
{328613,756061}
{83759,407908}
{500732,-343082}
{957253,-356117}
{-466992,-296347}
{717383,845955}
{821720,59399}
{-446928,577916}
{947517,-235750}
{553586,487252}
{541855,-959489}
{-396465,-842713}
{-663233,-119241}
{-669802,310959}
{207026,-15048}
{-205041,947994}
{445440,-220831}
{864402,90342}
{-56917,-423863}
{883935,835339}
{-442634,964781}
{475274,-640957}
{683098,854754}
{248969,77694}
{23490,-248932}
{-525108,812647}
{-426103,553907}
{540085,894203}
{899324,-132153}
{653223,-575398}
{-429115,261457}
{269897,409491}
{156175,-699778}
{34696,-781808}
{785934,289336}
{280458,-864235}
{561021,72878}
{-769498,-587562}
{115426,913695}
{-706669,-197210}
{-18607,62627}
{446411,-32601}
{-217148,113860}
{23975,-195886}
{-974484,836239}
{-472539,979593}
{791319,-491788}
{253471,-879331}
{-622984,-843881}
{304892,338738}
{716919,56644}
{430694,-844389}
{-558294,-667657}
{622927,-137297}
{59035,-430731}
{-873581,-103083}
{-252019,84459}
{341944,-115949}
{875796,-318255}
{-943624,-230165}
{-880270,51249}
{-582070,-435940}
{-373130,-472110}
{695233,-261775}
{-40655,-541162}
{-287930,-959962}
{-348204,-988715}
{-996360,830743}
{-153701,-416824}
{626038,-895376}
{-756434,-282877}
{-461178,-435917}
{-409385,402932}
{671188,-379541}
{-196609,348217}
{-105634,106595}
{-97951,513606}
{894683,-241655}
{-294965,621282}
{587684,-294975}
{-71275,-212884}
{-97799,-317353}
{-479179,5875}
{-881529,881148}
{154389,-221967}
{-322233,-218687}
{25154,-891841}
{-934166,-128406}
{403222,784902}
{452214,-832429}
{804824,-71705}
{-469274,184331}
{-866106,-191234}
{-906920,324036}
{768389,-63411}
{439691,-226493}
{51607,-899433}
{150648,472213}
{-88663,641824}
{15270,218600}
{787951,588213}
{-338255,145443}
{-683625,327697}
{919172,-521727}
{-602584,-511598}
{671519,-708704}
{-46228,-355118}
{-732180,-461373}
{20551,733501}
{998835,-983949}
{124797,324273}
{-902835,51745}
{-785658,777150}
{-65653,735858}
{873380,-691880}
{701693,644190}
{202839,599549}
{-293632,402631}
{932142,980897}
{609903,377392}
{-595985,371236}
{-158895,-292019}
{716568,674833}
{137152,-659003}
{-733711,-578663}
{360548,445772}
{745196,-164663}
{977810,269158}
{-215096,753932}
{-747487,-443265}
{29849,-400814}
{474119,543991}
{-836868,753672}
{-140945,-8603}
{663112,759739}
{233820,-733215}
{187789,859907}
{-51595,436329}
{458268,285445}
{415458,-177214}
{-989089,968240}
{-167329,534675}
{668608,471361}
{841810,-388344}
{210220,483374}
{69921,-898760}
{275344,-16073}
{50639,461627}
{-161172,-688262}
{443708,677441}
{-35848,51742}
{-390376,425756}
{688337,-899412}
{-347331,-841945}
{500874,350475}
{88303,-109741}
{278967,614976}
{57937,834990}
{-478218,489943}
{845318,987690}
{343327,-847410}
{203770,-350331}
{584370,-774658}
{-31407,959149}
{-719400,33048}
{-903540,-389621}
{-791769,250351}
{-795262,-207739}
{643641,347745}
{781502,-589054}
{917382,-557045}
{-285108,-777662}
{645815,818843}
{-715746,-449611}
{88027,-181600}
{-975002,-540377}
{-481487,-503051}
{623197,-147360}
{974316,489366}
{-257596,782431}
{-596236,489764}
{-809738,374995}
{-676336,-818053}
{-982933,-788478}
{-283551,-245908}
{-902134,965826}
{-134671,135872}
{759218,-332676}
{556576,-222933}
{-280315,-301076}
{-673022,126487}
{514558,157373}
{243492,-223355}
{833548,22074}
{681371,-878985}
{-631748,833040}
{71099,73135}
{-172400,-345064}
{-530340,-538376}
{-423514,-361505}
{136028,-812632}
{811040,-456293}
{548151,-969997}
{583936,-368222}
{896008,-524949}
{334068,-432330}
{860063,-427804}
{-184953,-950584}
{-892669,327555}
{153419,233116}
{156123,399967}
{-43146,395094}
{728046,526062}
{-308555,963521}
{-966096,452195}
{699133,509028}
{721491,-332507}
{-138929,-613478}
{-805734,-553610}
{-300133,-825033}
{387247,127291}
{-864984,-382919}
{634,-19125}
{793390,328566}
{-883235,-426789}
{-263694,-354214}
{572212,955307}
{375028,900524}
{-686932,495075}
{637125,901494}
{-231607,374525}
{967272,-576877}
{-882664,428168}
{562432,734285}
{208705,525488}
{25427,-383006}
{972325,-782774}
{-274575,-284206}
{-123384,-86677}
{-361822,-978161}
{-185719,-427841}
{707209,-401294}
{-888715,-55145}
{-871292,145000}
{353232,-490063}
{-130539,689487}
{-433000,-863079}
{958218,76305}
{-766066,-892088}
{184771,426188}
{-257161,-24626}
{956484,-490567}
{-615900,974521}
{754898,518863}
{-958672,501218}
{223180,-579325}
{-600169,-499519}
{-801792,-376924}
{-444039,705904}
{-89677,228737}
{177099,970516}
{-904264,156893}
{389819,-816823}
{-272633,639243}
{-386058,-176240}
{-582968,-765301}
{991714,946029}
{-667674,305467}
{-415021,-332267}
{283860,219218}
{665771,805177}
{432187,848204}
{101680,524593}
{-614606,230154}
{279596,206209}
{-387946,829041}
{824658,159251}
{-168967,-819195}
{-933010,-810140}
{-105788,-701941}
{201285,929117}
{34926,-940711}
{372452,780292}
{-695595,-600364}
{289139,184267}
{-656584,-811344}
{-664831,-473288}
{279826,-15086}
{-438761,815503}
{140472,306708}
{-940131,-310320}
{733331,-192975}
{-188798,999076}
{380703,434974}
{950403,-334652}
{601990,748339}
{-812441,-32936}
{838553,-502835}
{-982143,932908}
{242338,-256442}
{503125,-276518}
{584436,-966361}
{-656754,283566}
{-687750,336493}
{-114245,-971602}
{264572,-249980}
{806090,962188}
{345770,-998065}
{-992647,-769722}
{-23073,-111920}
{-555594,975570}
{-464389,-262032}
{-718490,49931}
{745068,748277}
{38297,-636585}
{447593,-751462}
{-427730,535820}
{775765,649130}
{80224,-611701}
{455260,-641747}
{662865,193811}
{28588,-996090}
{652551,-450953}
{785822,577381}
{-242096,-664355}
{-279440,904719}
{-456683,-422778}
{-427151,-122692}
{-274702,534948}
{777090,370175}
{200709,566783}
{60540,-200081}
{257364,357497}
{-696421,-933469}
{815633,583546}
{457769,-888299}
{59739,-554260}
{-472782,784969}
{-782562,178520}
{14413,-182738}
{-761537,845582}
{839449,-129560}
{172294,-453363}
{-456343,881034}
{-764907,-871411}
{-396727,466677}
{-45128,59390}
{23798,368318}
{300862,761792}
{511448,-832390}
{-122956,832305}
{627414,650880}
{-704129,185507}
{215667,317144}
{-297381,-838836}
{-137161,143513}
{421053,96832}
{-315155,-653242}
{214974,572909}
{-235882,271708}
{-746078,-559367}
{-109399,-741039}
{-290043,764959}
{787028,-865227}
{332275,-177581}
{-409779,604041}
{-353368,504141}
{400737,-47760}
{-233063,-145557}
{-520636,-786243}
{-984969,-237882}
{-978173,535576}
{-102165,-957878}
{-580978,173697}
{-775866,-42095}
{-972186,360415}
{-733982,-584710}
{-429566,-65296}
{440653,-223529}
{-443286,-247771}
{509260,94394}
{-804565,61582}
{-464428,-275531}
{712033,-160361}
{-178916,-700631}
{-153022,60015}
{-106104,530999}
{-79648,-613340}
{-502918,716145}
{-494325,406412}
{-399904,913866}
{354888,76449}
{-374796,-660786}
{580006,121492}
{41343,235499}
{-468259,746899}
{75073,315658}
{-759270,46650}
{-441011,-789610}
{-590241,848203}
{680139,-492854}
{-266787,946255}
{822335,466121}
{-67591,298769}
{-194561,749062}
{373495,150004}
{311726,-128904}
{324172,-385503}
{-4593,782955}
{48201,616510}
{947961,198129}
{814149,-195215}
{-629825,-999540}
{-776988,-336325}
{607657,990681}
{-960836,973139}
{-291540,-755309}
{-3800,-728777}
{972948,-4311}
{942304,-314305}
{180802,612446}
{-981888,46503}
{451000,-76870}
{450366,-895764}
{324600,118646}
{59889,317160}
{292828,338432}
{76496,-844258}
{-485081,733588}
{-923974,-612010}
{-854274,-305308}
{-257388,83544}
{889143,-947388}
{-86611,-500369}
{623017,133069}
{10037,-475312}
{-952530,999085}
{-25989,288475}
{818473,740400}
{-313353,176348}
{63132,670028}
{906782,-47682}
{-527696,747811}
{676578,-551350}
{469021,542609}
{-680027,930771}
{-943366,-92859}
{-13613,-496213}
{911442,-744989}
{-855136,348021}
{-491923,-439064}
{837454,834607}
{59347,838483}
{726798,-274873}
{-958922,963880}
{-155439,-86279}
{144832,-885104}
{623939,382800}
{847455,-321361}
{-330777,-28380}
{-533182,-166498}
{154614,-967141}
{327602,604570}
{428111,68421}
{-40616,572912}
{223647,-817416}
{296074,-793009}
{-294743,53975}
{206751,124902}
{-698843,511900}
{-60060,27985}
{-325818,579615}
{-86929,67988}
{-626737,900177}
{542679,586661}
{514574,702345}
{898108,-119688}
{956288,623395}
{266558,-541518}
{-303284,514309}
{792158,219288}
{986200,-378704}
{331149,-403298}
{124500,-604046}
{-451388,619558}
{392321,-979521}
{-449830,-806754}
{160670,-661826}
{-421858,890222}
{37576,-973934}
{234290,-251446}
{482873,-418396}
{-616225,897434}
{-317904,704424}
{916492,-557846}
{350738,-29990}
{656283,-699152}
{189137,-581084}
{-568815,819216}
{-206521,-22946}
{312564,349791}
{315832,435201}
{-602390,827986}
{768217,-244222}
{296686,-118358}
{653457,946249}
{-50472,-792458}
{40074,-598239}
{772782,20104}
{39242,357936}
{485351,-113258}
{562396,-678066}
{337852,900404}
{-532866,-213579}
{-649115,-358830}
{858439,-78825}
{942097,275331}
{72734,-141469}
{337688,-330151}
{649206,314665}
{-841641,-496865}
{-580220,-476343}
{753479,474022}
{-310741,280135}
{688777,-752676}
{-225733,356595}
{-704371,-19003}
{-250461,859134}
{67236,985107}
{-584942,913790}
{-333621,-468837}
{977659,-415698}
{341437,464944}
{-99517,649091}
{545284,-675963}
{1762,-406346}
{-409594,-753453}
{-889901,-332955}
{92053,904882}
{587763,-254645}
{-525952,496370}
{578127,-466355}
{332053,437654}
{-195913,439812}
{-272451,118541}
{-379007,-422871}
{290287,59270}
{-166830,-807249}
{70502,355249}
{-967578,-290538}
{-482421,-670445}
{-609191,802340}
{822022,-80991}
{409375,-709087}
{-868613,-577711}
{119270,765224}
{725577,356901}
{-942077,29784}
{894131,-621330}
{328985,903463}
{381548,-389033}
{-525315,-9084}
{-384975,947871}
{-8754,212517}
{-352066,-945985}
{-253855,-755639}
{194497,169807}
{-837637,-192988}
{-576223,-528608}
{198640,-13965}
{642987,-124859}
{711928,-904572}
{-943793,-395136}
{344824,864133}
{-46242,-581302}
{625709,-621564}
{874811,340468}
{-724862,694064}
{871767,56588}
{193297,-684688}
{330215,371736}
{-267596,251358}
{788308,-234717}
{125449,171445}
{-561950,629208}
{903346,173159}
{-660694,395806}
{-709407,-28079}
{-197315,751659}
{154182,-815749}
{-354176,-393504}
{-462244,-516883}
{113862,-829505}
{987861,829319}
{-269410,-539544}
{-824117,55437}
{485937,4842}
{-328612,619608}
{-426555,-680912}
{615060,-949992}
{862384,-301628}
{-819158,-535797}
{-874571,104384}
{198461,-238618}
{-966918,-843017}
{101049,-978318}
{512734,-453402}
{375523,-893715}
{701388,125150}
{844789,646112}
{291786,418045}
{910318,693145}
{418622,691264}
{35783,-84274}
{365810,194810}
{-459568,534738}
{802367,-718500}
{-876334,-366513}
{633607,-695365}
{-478220,-458157}
{961669,-972013}
{-374501,-101467}
{-112462,-518642}
{421801,-288484}
{-750267,-389822}
{-408593,-313218}
{-96392,-141621}
{915592,-508453}
{-786199,-430210}
{-55251,-419509}
{346454,-776742}
{-510030,510922}
{109207,886897}
{-175579,115498}
{727198,365082}
{375398,557048}
{872500,-359294}
{-37434,613963}
{235452,-152143}
{-11428,-524279}
{82308,-675436}
{-648289,48357}
{-566553,-55274}
{323974,140545}
{-118079,642724}
{-797141,-539402}
{-202889,296575}
{-391609,334954}
{269027,-731805}
{319822,811302}
{-749100,865325}
{-515897,-788047}
{-542708,-307989}
{-724455,-890942}
{575935,-141662}
{526869,-441461}
{-524004,231711}
{508925,767200}
{-946588,849598}
{675394,614960}
{-105412,-594949}
{-288839,-794211}
{-710405,-350817}
{449487,-70168}
{-521041,372814}
{-381891,806491}
{809538,-827962}
{812232,-740031}
{884370,-784510}
{339369,-593481}
{33091,324046}
{-773575,-11566}
{214593,-361581}
{-42894,961962}
{342658,-855862}
{269843,109532}
{449371,-882920}
{-509761,-394013}
{939198,543930}
{630773,-44387}
{-458376,478848}
{92538,-872201}
{267732,-145584}
{-842454,-728787}
{186156,636063}
{606605,-757269}
{748135,295574}
{-893693,-779771}
{-782928,-371838}
{736427,-866160}
{-490600,578733}
{-785359,661877}
{-437724,185931}
{328015,-108630}
{-762897,-10554}
{781164,-8658}
{567442,-476555}
{143034,345026}
{872958,-485187}
{-749777,148331}
{963503,268828}
{277462,923165}
{818662,215447}
{-242542,200915}
{641601,-632352}
{-57183,-418269}
{-419636,106957}
{-569019,-912412}
{589550,-342537}
{77197,425870}
{-717919,532682}
{902422,-288944}
{929567,328656}
{-417173,435390}
{-168881,-43221}
{-797635,788921}
{-655372,-291195}
{-434158,-665426}
{-395381,-631037}
{450204,360323}
{-359775,885019}
{-472903,650757}
{-381255,-416683}
{-686609,603074}
{374059,111547}
{129833,478793}
{-12079,-860015}
{66808,842053}
{946315,240530}
{84478,98000}
{-622263,-163123}
{757285,-206350}
{178964,-458060}
{131869,-871010}
{83680,-124730}
{469860,95571}
{-730853,-353892}
{264387,-799564}
{485075,751020}
{-247382,892203}
{793768,-253643}
{-842614,-106584}
{374176,-113781}
{-716597,297210}
{582453,781279}
{-621493,-770488}
{-62028,-867427}
{997378,-735758}
{-146890,-753780}
{114053,-952798}
{610178,-369265}
{312930,292722}
{-836076,-260721}
{691842,601135}
{-589715,63281}
{-746689,896736}
{-788439,920083}
{-29378,946221}
{-976457,-484829}
{500459,703268}
{888551,831101}
{-32196,-334262}
{-419295,727503}
{715081,615062}
{-274753,-443011}
{-445022,943688}
{-223215,-229364}
{-243066,97206}
{415120,230508}
{-397541,-106225}
{480813,501319}
{-457966,736412}
{688523,-73849}
{-87152,-73522}
{-483053,71039}
{235517,857736}
{133551,134951}
{171512,-347927}
{593404,885218}
{-2625,-821088}
{-319551,343192}
{-949473,235570}
{238099,677144}
{993355,-161252}
{-660121,-176496}
{-574380,520957}
{410668,-256152}
{64801,-622942}
{9174,828055}
{901348,909672}
{407232,650062}
{158692,45990}
{-144517,-687445}
{265409,923679}
{-651574,-607870}
{775569,-137726}
{-233944,743391}
{66403,793237}
{-276876,392721}
{-291612,772881}
{179697,-192024}
{-187225,-158181}
{-295533,-592172}
{33861,-374344}
{-732677,-921596}
{807796,-791215}
{676631,-38738}
{622646,-922871}
{790443,-284447}
{749096,-334965}
{727180,152729}
{-694034,-547346}
{681807,-262789}
{702273,-92772}
{237938,865645}
{-980129,-699926}
{-940408,266738}
{945502,771131}
{84338,952221}
{-969433,-242082}
{487007,659340}
{558875,-568183}
{-920621,175896}
{259341,-708319}
{-378695,-407751}
{-132257,-515376}
{-621241,-513468}
{485662,760411}
{-260420,-161947}
{-690361,-134607}
{-719456,67228}
{-223324,697044}
{-787602,-963214}
{320676,136455}
{983185,569589}
{923972,960014}
{-268249,-40685}
{-407589,-606590}
{522794,-624340}
{967865,385136}
{981677,-193825}
{863938,281268}
{498702,-834467}
{-699355,644063}
{471939,444713}
{897039,-525071}
{762120,202950}
{-989293,3950}
{-973435,310320}
{46554,-202993}
{-960944,523427}
{-868939,-146401}
{-370737,738904}
{679416,206107}
{-413384,-171519}
{34142,410645}
{410243,-400447}
{-831053,557551}
{677900,-452294}
{-248467,406215}
{708309,-405478}
{-409093,829260}
{-57641,780652}
{731747,-654859}
{430761,635786}
{-695745,-53808}
{-274314,438982}
{-141797,-697483}
{-990315,756330}
{-751545,-258883}
{-141865,-456468}
{-749331,-534101}
{-203631,-960404}
{-881722,273020}
{557313,-234314}
{-75697,-67715}
{-553257,-502418}
{-446632,-669486}
{837834,-980609}
{755780,-285754}
{-203094,377286}
{-778869,-277850}
{880807,553791}
{-962461,541014}
{-482549,857517}
{841731,36176}
{-652957,-303727}
{568492,405146}
{-872638,374901}
{469736,506187}
{201913,344044}
{-718482,198589}
{965489,648710}
{-583109,-523782}
{738670,-681800}
{935491,-78747}
{906376,978134}
{-661897,-763652}
{-581296,-28183}
{29752,500807}
{282878,-839458}
{-871401,-620551}
{709249,-917232}
{426295,971366}
{-486625,745781}
{-952318,-530830}
{-654127,833390}
{-304285,716118}
{520711,490149}
{-437315,2181}
{450049,-791302}
{-952390,-246014}
{230665,-624534}
{538226,-235095}
{232876,431730}
{-439680,161323}
{-221923,-389501}
{799170,-805801}
{348094,-162562}
{-396767,257997}
{-437369,328914}
{-556395,-204947}
{-150992,-363431}
{-303024,588062}
{694725,184184}
{-406244,-261612}
{-624085,-54822}
{351249,166783}
{713850,282713}
{578205,-96514}
{642836,356868}
{-984699,-989307}
{959492,-210315}
{681975,120073}
{414601,845412}
