{-756816,619986}
{565111,725302}
{-236440,-733362}
{-619101,375320}
{-140196,119244}
{-425178,-323461}
{118504,-947868}
{-678767,-912247}
{-688182,567395}
{-190375,378833}
{-957154,-935649}
{8775,-744901}
{715196,768297}
{-53119,437089}
{-938396,170225}
{984064,384404}
{-405555,444037}
{762995,-541245}
{-972063,-814902}
{-306361,-129810}
{-942446,-198930}
{508363,204187}
{57973,-100919}
{456883,-751281}
{-955622,495367}
{536686,957263}
{32004,8085}
{-368964,-396921}
{73000,-343974}
{-268868,65121}
{441073,405877}
{688363,278893}
{-870974,881099}
{329371,-953406}
{-647524,-736740}
{617886,364896}
{766511,-309249}
{775531,-399219}
{-577409,-633058}
{480752,428254}
{723211,-796383}
{-666213,-450956}
{229778,-367222}
{358354,94049}
{477987,678743}
{296167,-507119}
{-401556,176346}
{89127,271031}
{-913953,-901918}
{335700,930900}
{577567,-450142}
{585738,-579285}
{465988,354241}
{-854488,-672729}
{38536,-175349}
{972175,-977000}
{-32292,503290}
{787289,451971}
{-287808,-819276}
{483302,-974271}
{175087,-229943}
{708371,841117}
{788746,911569}
{-981346,684045}
{-804484,900131}
{-177021,993626}
{291212,-856875}
{729962,-242302}
{678156,490122}
{411915,170432}
{-866205,998579}
{489068,-898187}
{-906956,-922322}
{187416,-67305}
{-728848,290140}
{-273824,400857}
{523186,-857005}
{740717,172760}
{109437,-491470}
{-372461,-410555}
{-224972,-881893}
{-248822,-928016}
{391877,-991978}
{-787597,617680}
{-320812,282882}
{20620,705449}
{-145481,-765561}
{623573,-834358}
{27490,779433}
{-183947,809481}
{962602,760024}
{712792,-579480}
{-370887,132131}
{836504,558563}
{552997,18426}
{18737,-62113}
{87533,878038}
{585992,365804}
{7476,-335790}
{-22030,272371}
{-296130,339922}
{760581,-114618}
{741107,45644}
{-504328,843070}
{467802,900341}
{-445625,639386}
{-428972,691868}
{408944,399418}
{-405739,356207}
{-637825,-35394}
{640869,-175774}
{188796,774057}
{-776950,747391}
{-977541,-194174}
{398950,413013}
{405779,549967}
{551770,14836}
{-413998,605525}
{131270,-237062}
{-837141,13663}
{-204015,873664}
{703329,143566}
{990880,-947172}
{-369009,-245175}
{440311,147372}
{310243,-427675}
{52694,798578}
{194355,-59423}
{610295,-135424}
{-37924,-452901}
{354068,-462460}
{934210,680854}
{-486147,-747329}
{-99621,-274901}
{-876740,-597649}
{-404219,24963}
{108658,-365136}
{-957877,212384}
{-736609,590519}
{-419479,-563838}
{-136597,-702015}
{523169,425533}
{-568893,26501}
{-717253,-24624}
{-211852,9492}
{726297,-37171}
{-933720,652223}
{417563,258823}
{45726,308878}
{-974752,-5802}
{-794592,553756}
{-602268,856255}
{-523639,-20848}
{-606122,-749839}
{-204209,930039}
{-136622,175932}
{186698,-269743}
{737721,742094}
{-344847,562656}
{-429727,798235}
{803156,721800}
{-914101,-986119}
{392200,258581}
{623518,229669}
{919324,-490166}
{-330455,707856}
{-565107,659417}
{-207921,-948200}
{-313732,938855}
{-660137,-864642}
{-359628,618157}
{-76235,-793363}
{-865738,689602}
{-71285,908495}
{-704968,-149724}
{544061,-923967}
{804922,604124}
{306292,554394}
{-147487,649066}
{-538876,256280}
{-281454,-637806}
{-380337,-507630}
{-114210,998195}
{-273777,-34562}
{821980,-580756}
{-662950,312690}
{826199,552659}
{-959683,806688}
{273319,-112375}
{-990793,-257460}
{-795860,281772}
{-214813,703834}
{-510518,683563}
{456737,502404}
{-476509,-685009}
{-382500,-714327}
{-936189,346474}
{-965208,550482}
{-896588,-386201}
{-704086,-666693}
{893123,388072}
{346508,-151294}
{-982538,-296207}
{-327999,-57855}
{355735,-228167}
{-45261,-119007}
{-647902,571749}
{-113742,-566591}
{588696,875224}
{-882138,-795220}
{862821,266710}
{-138959,-492005}
{765893,334136}
{-17320,-271502}
{995351,54207}
{600191,634458}
{612460,-161090}
{-536199,396270}
{-84735,145336}
{24544,236887}
{-394512,-638591}
{61165,-114052}
{-790343,684108}
{307557,616419}
{346746,451613}
{770818,837462}
{-547863,597746}
{138637,399843}
{924156,463480}
{985526,-41835}
{-264291,203399}
{-81507,-528864}
{-634326,829697}
{-865360,-779195}
{-168454,22627}
{-730073,358740}
{497903,-158047}
{-918252,296294}
{-962825,-309889}
{356511,-472585}
{337729,432979}
{6438,-134809}
{144612,484}
{98407,-47411}
{-699944,-598238}
{923840,837737}
{-431224,-449496}
{504878,-815571}
{-779861,564195}
{16220,479692}
{893440,554016}
{-876399,-625156}
{-843884,-713038}
{-154923,-691387}
{216899,892382}
{-99961,564383}
{993500,-184621}
{-864581,-170552}
{-699987,-268366}
{-362994,-152727}
{153913,493101}
{935039,894984}
{843869,392213}
{13816,860651}
{122172,-17036}
{-265082,-263271}
{467655,59953}
{462157,-556027}
{115444,924907}
{-270613,720919}
{-644254,-95309}
{106725,-665387}
{38230,734149}
{425509,-786881}
{-47556,-723814}
{96513,644283}
{365966,780939}
{-426078,-269559}
{651987,728402}
{839328,-987610}
{-631709,-217870}
{237677,950383}
{-370084,-313447}
{991035,197053}
{45418,512078}
{-998348,60326}
{665004,-927545}
{-738015,937389}
{-155411,426942}
{-160008,-196821}
{-88518,33687}
{504997,473551}
{-727231,58909}
{285764,412910}
{-944963,10597}
{-255608,-571201}
{-103243,322607}
{-412465,348842}
{585195,-617534}
{-131769,-677605}
{-113711,-103077}
{892748,-387241}
{374942,-557687}
{345824,560069}
{-164028,749319}
{957602,-595975}
{999190,-632987}
{-341591,508459}
{565604,373276}
{164522,333061}
{-676855,688514}
{-538134,-508746}
{-686756,-797154}
{393223,187153}
{643635,-560371}
{167730,440527}
{235863,-228684}
{-92818,-458349}
{452492,-310852}
{950943,211286}
{114660,-282055}
{920067,-937295}
{-844846,548926}
{-603493,782909}
{321754,-758242}
{573338,702746}
{-918952,53454}
{-870194,507592}
{310179,529735}
{814353,312446}
{1693,190273}
{887824,-481542}
{-984774,661149}
{11871,139439}
{-414490,-800717}
{-494632,788036}
{134953,-72055}
{303300,127002}
{282871,-947179}
{290456,-935771}
{705502,870340}
{-997813,-166695}
{721171,215485}
{-794219,57612}
{-321291,-915476}
{-32667,-966584}
{-396752,-4732}
{897981,480938}
{-55921,-839355}
{-879556,984535}
{491961,335028}
{722040,252350}
{-40807,704921}
{247303,389014}
{622264,-849763}
{-852749,-642226}
{718977,999402}
{-6129,-717757}
{220954,302770}
{482425,504823}
{759945,-596707}
{881247,688302}
{416466,542254}
{-905764,-214882}
{184559,-741771}
{-235217,-207278}
{-30811,917664}
{102167,554968}
{632230,424858}
{655895,-53986}
{169722,860074}
{817719,-218724}
{-326237,229964}
{-938522,-54624}
{984290,-519568}
{-913274,-985568}
{226209,95979}
{-42083,-472963}
{-783204,-805791}
{444990,-121698}
{-503509,-851181}
{-307405,-448361}
{396591,-896651}
{-560963,-855369}
{-329641,706275}
{-619812,-102028}
{-549273,-522437}
{969333,765490}
{995798,-433370}
{40973,-113396}
{886659,747430}
{447762,-753293}
{-591144,-667626}
{-675805,-650969}
{-714472,-219340}
{-336040,675144}
{119999,-672039}
{-27242,-117037}
{832480,-880022}
{-22762,-576143}
{129880,-343360}
{-50420,549262}
{686234,-448695}
{-271931,-391109}
{269350,-589903}
{367081,-247492}
{608405,998301}
{-797827,763572}
{-336710,-770391}
{-138258,-670522}
{88253,883764}
{-280054,789115}
{-856520,-882997}
{-604456,941661}
{-295001,362526}
{551403,57532}
{-270027,-312243}
{-147574,269776}
{138980,151511}
{-983911,-5438}
{-319642,582531}
{-55921,655457}
{501151,-962249}
{181078,-977667}
{-847704,377889}
{272673,-786605}
{356703,867688}
{-878741,699543}
{798559,-640979}
{-361763,205402}
{-351416,-952467}
{-705931,-502098}
{220041,-585912}
{-83150,-941368}
{829131,-298965}
{-200679,-943252}
{799081,-853717}
{-917664,542257}
{-263768,-320072}
{-424856,-41832}
{-257654,174610}
{518759,299156}
{-925032,-92758}
{-596630,643447}
{-138738,75053}
{-593281,-843980}
{-149031,-863747}
{23219,-737284}
{51822,-140177}
{546371,955470}
{555955,-115612}
{602737,585293}
{293221,-316376}
{314654,-780550}
{842907,-556072}
{549875,-665499}
{242248,209276}
{763510,-778520}
{249972,-509047}
{690190,631182}
{-273185,-388412}
{-626413,88523}
{-331757,-853944}
{-493449,-520327}
{362118,-42814}
{931348,482090}
{270964,-71026}
{85475,463064}
{649766,501998}
{-57436,263996}
{-272115,-789325}
{-674382,-538260}
{76254,-199125}
{-957908,-225920}
{-672351,-708525}
{999155,-671985}
{541563,962098}
{-801502,-506693}
{-381033,-876181}
{-642668,128912}
{-32513,763523}
{-527751,219292}
{286388,994926}
{617904,971463}
{-359391,795465}
{196652,-753010}
{635174,670098}
{562129,-552262}
{-645546,103562}
{-823726,891897}
{769170,-432655}
{72231,-65039}
{-374676,-629515}
{681161,-186012}
{-567212,-149673}
{173619,760982}
{-536218,-992462}
{-705898,-988557}
{-289679,-862141}
{-343828,349032}
{306183,808331}
{398069,340676}
{-368952,-131619}
{710784,361735}
{-757146,-606945}
{-757054,456610}
{535211,-927143}
{-282929,597542}
{773220,-94954}
{437214,173567}
{962979,867236}
{-197788,-439262}
{101666,454975}
{160206,-423952}
{-748836,-92955}
{145768,-620877}
{-651869,127275}
{706960,413748}
{606029,343699}
{-546953,795749}
{-347667,544338}
{162309,-240289}
{837884,-461408}
{60741,421138}
{-353614,320191}
{-849256,-730511}
{51921,-296100}
{375669,284492}
{-861072,786708}
{834119,971524}
{-397240,655653}
{552215,170590}
{625204,966402}
{261719,-966743}
{808120,949514}
{-873190,-462623}
{99834,-794641}
{794827,605955}
{717596,168547}
{-375398,-694139}
{-866918,512060}
{394451,960777}
{-778643,423358}
{-181294,423092}
{653811,-733581}
{502397,-159203}
{156642,-489802}
{703886,569640}
{-362980,217940}
{597500,478500}
{-126005,-64973}
{787840,-106926}
{-224297,408787}
{217042,465185}
{-932739,-424223}
{657427,-244426}
{-594062,-296336}
{-678082,604703}
{195194,-148384}
{-194739,-461682}
{132816,-664230}
{-475457,760541}
{-602902,81818}
{-697126,317734}
{-307110,-519747}
{-425905,826277}
{-312624,159630}
{-748470,963400}
{528780,786643}
{275543,-449431}
{250446,694272}
{894493,275757}
{144574,-223792}
{438453,-228577}
{543228,-295440}
{-528020,-209982}
{-404967,98035}
{-62308,114453}
{-115714,778826}
{820730,730308}
{-368586,91282}
{522667,-595116}
{-226566,876092}
{667894,-848385}
{-119697,790370}
{-530885,-531759}
{232047,693805}
{-883666,55080}
{-415211,96290}
{-984721,522272}
{-581961,521371}
{521436,841214}
{353174,-860138}
{573406,49157}
{220979,376729}
{-204074,393895}
{-615170,75662}
{-181590,848177}
{-514797,50403}
{-257802,195865}
{-560200,-13533}
{447898,-939058}
{842653,-292020}
{784595,-666011}
{-176100,-518155}
{-858108,-158240}
{254377,-409137}
{-618761,-641654}
{-179503,-831065}
{754878,333276}
{604408,162755}
{829711,307267}
{607438,400501}
{-710252,838450}
{-285884,-995308}
{-889587,602104}
{-847647,733489}
{721790,718553}
{-210559,-752199}
{-228573,-83080}
{403386,-820056}
{-560821,-596766}
{424590,-269849}
{-266032,-420264}
{342120,234702}
{-739016,427106}
{-353062,-508344}
{275769,454645}
{-593504,311292}
{451704,-38029}
{18629,227468}
{216830,435339}
{838483,659859}
{-660296,-45571}
{303268,631992}
{-182338,-776691}
{-879836,967167}
{-996040,244831}
{350072,-854829}
{-157029,162852}
{997208,-573009}
{-946675,189360}
{-727994,347478}
{944987,-723174}
{-730651,-193359}
{732534,778358}
{428988,-168007}
{-923353,-581528}
{-672070,-96562}
{-810115,-905685}
{-662772,-485440}
{-895830,-469578}
{-417452,-871670}
{101126,232590}
{-283212,-634630}
{-768456,164123}
{889193,96267}
{102106,274415}
{773613,-409635}
{-486967,-332921}
{-542150,-572903}
{-373116,210389}
{-243089,899892}
{-579676,489069}
{-361699,723675}
{-105787,-265683}
{-276443,-585842}
{-73030,-186327}
{641853,295456}
{-601721,189796}
{-869364,-374855}
{672201,954908}
{-967760,-534705}
{195170,989947}
{-512704,272021}
{-531549,-719415}
{-736077,-706870}
{39214,-701107}
{-504852,394617}
{976885,-247951}
{65104,55189}
{-620042,250386}
{-657922,-236980}
{-499254,881372}
{971265,610126}
{-3405,-956056}
{424193,203809}
{-737195,-382720}
{789915,-581072}
{-1544,579701}
{-390863,-885936}
{773075,162445}
{-874048,791817}
{-120803,422709}
{-135543,-464573}
{-633777,193536}
{803701,352146}
{124565,-501710}
{-267027,-442544}
{-673452,-821440}
{-896060,461952}
{-398127,80358}
{-548178,-443406}
{429222,-605645}
{-930050,556667}
{926637,-607041}
{-446021,270765}
{-654574,-703972}
{742460,-604495}
{87582,711255}
{785282,336213}
{-310102,-447425}
{-455147,-813265}
{580967,-612446}
{469890,183460}
{-493915,230594}
{-90353,895460}
{-75439,-369194}
{798373,-593723}
{684264,-867125}
{82238,-558192}
{619194,-208693}
{572348,769045}
{316583,-821136}
{871727,-621870}
{-360307,844886}
{-214970,785654}
{998256,75642}
{-851667,-262199}
{-322971,115441}
{-381544,-961582}
{-921124,623562}
{536311,-777014}
{-273494,92297}
{-579007,906197}
{-530729,694755}
{-652671,371755}
{-464844,-389461}
{-890182,63013}
{170758,122653}
{-969006,-640687}
{-558565,-249462}
{-610934,751833}
{-692995,42558}
{440540,-839807}
{938509,270271}
{98809,-158494}
{575358,13635}
{-217814,823861}
{-905805,-950950}
{265979,-695401}
{704867,823138}
{-189270,-87789}
{-410711,-474969}
{-728343,816087}
{-951610,366562}
{521043,-982802}
{-782244,499084}
{673531,-525695}
{-969442,560803}
{11777,804991}
{-525151,-450508}
{950421,75693}
{-651814,-108452}
{151177,636703}
{543503,981644}
{848771,150929}
{374670,13922}
{878823,327435}
{135870,694465}
{600035,-506821}
{-730913,-943205}
{-706527,-815510}
{-234192,-22561}
{341490,-456673}
{-403721,621107}
{808008,-723515}
{-763483,-30168}
{188137,-615365}
{-670762,319638}
{656975,664316}
{969300,529628}
{-897366,545448}
{-456896,-620628}
{-633595,208780}
{280621,-760594}
{812937,-424806}
{971527,379485}
{398090,-556668}
{-767677,-715177}
{591096,484628}
{464178,831394}
{-967898,13349}
{-834621,-235775}
{-186901,-131255}
{923524,-305428}
{-73041,-726002}
{466891,24259}
{257302,-624477}
{132643,337752}
{51541,867559}
{-643545,533720}
{282414,507372}
{212714,564550}
{193395,-644973}
{-287229,236771}
{215118,784510}
{-354116,-485301}
{473364,-291820}
{-493191,465853}
{527513,18541}
{-823024,-544482}
{-429141,-195204}
{895686,-297899}
{811723,495564}
{-204671,-571497}
{-370722,-831942}
{725855,676517}
{308017,-512094}
{315147,147460}
{283029,497657}
{293139,326517}
{877966,789201}
{839944,-797670}
{261012,111576}
{445904,758733}
{-1649,-884962}
{-364402,-579585}
{-412085,344645}
{391297,810086}
{-530241,870398}
{478482,-136347}
{816177,-763359}
{554516,16001}
{829918,391461}
{-488883,-841750}
{-85286,-124690}
{-894555,-264345}
{571061,-350477}
{839809,-826036}
{-253247,918066}
{629986,-363927}
{390527,-654222}
{244933,298876}
{-719365,325302}
{876843,-75713}
{-761388,15945}
{913015,-775681}
{949876,-974024}
{664811,-558263}
{130337,934748}
{745454,-742489}
{-175689,-597237}
{-694436,18934}
{99139,-575519}
{-913860,-696914}
{563444,443595}
{-564386,-283592}
{-251340,588493}
{-488961,461612}
{435771,-754181}
{-250297,-104530}
{-844994,880090}
{549748,-622588}
{-284939,341446}
{105039,62547}
{880376,871673}
{19020,-70985}
{-429132,-103498}
{-635280,547366}
{406576,-757626}
{-41457,-588015}
{-1893,-212720}
{591497,500311}
{444807,-359707}
{223767,437118}
{292858,850829}
{267143,445410}
{862648,-148542}
{-101747,-267501}
{184516,247572}
{755489,-766384}
{-119865,701121}
{112282,33531}
{197354,851777}
{801053,175216}
{18720,86304}
{97314,261107}
{-352526,-576343}
{-775061,-345308}
{-24315,275557}
{221666,60236}
{711947,402018}
{-246198,-213698}
{-419491,422385}
{690807,-317135}
{-229169,-669846}
{-791702,-417655}
{-98580,-952615}
{-39299,-257767}
{-443364,301244}
{274017,472980}
{-851943,728813}
{615856,-586081}
{-494923,849255}
{-308078,621141}
{997121,-763905}
{-105106,-824664}
{718455,275030}
{-677848,-204478}
{680375,-591039}
{-16236,-659755}
{-470045,316283}
{812918,740281}
{-29678,364956}
{44355,720253}
{-834027,755281}
{298792,-560165}
{-930049,-793896}
{846823,975944}
{-481160,131990}
{-748149,622615}
{-376455,949611}
{695690,-702119}
{702146,78590}
{-454156,-498603}
{-789958,-848989}
{264648,-472148}
{154156,-76884}
{994908,198631}
{205568,829171}
{336605,986474}
{-25686,-558187}
{703818,-901046}
{-867787,-167554}
{-611964,-915242}
{280838,186923}
{728623,-684106}
{533797,-872449}
{-563064,-427651}
{442484,-105591}
{-79625,677075}
{-793669,-116845}
{521330,-690251}
{61211,-596413}
{-262728,242525}
{793795,703925}
{10893,982608}
{154411,118177}
{131833,699948}
{158380,-368132}
{-367379,-481879}
{-454056,255424}
{877310,68807}
{-131421,-583462}
{941307,114190}
{691267,848254}
{546118,785601}
{-883493,902709}
{-249114,716462}
{499877,-975452}
{988334,603790}
{335490,-299067}
{-753320,-372513}
{-682623,-304685}
{287466,488737}
{799516,458830}
{-813031,788798}
{184175,-245593}
{-327007,329261}
{36633,939293}
{-597083,271538}
{-88070,545444}
{222006,583495}
{-462625,588651}
{773114,-625563}
{660197,-166795}
{-720538,-168200}
{-161382,584122}
{-974798,556669}
{468881,956904}
{-173292,-230908}
{619721,-430073}
{234005,-868622}
{445290,918406}
{49971,-441497}
{-231097,488317}
{918278,-305761}
{702597,596545}
{-840062,548805}
{684010,371116}
{71511,330716}
{793654,201127}
{-372726,573478}
{705242,846717}
{-625280,-529176}
{-452140,240763}
{990172,-270483}
{286945,-110695}
{918335,393757}
{-727532,555613}
{756008,-741079}
{709384,603267}
{258771,699538}
{295162,-521612}
{766869,996514}
{470692,449269}
{585619,101014}
{-437911,-450406}
{-822716,692167}
{-297779,903762}
{-464875,304460}
{99099,-82370}
{655166,-438280}
{704592,514885}
{730576,640359}
{-828025,-917903}
{-319247,-219838}
{-942502,-210575}
{-282398,-204412}
{-378106,247464}
{-884166,677630}
{-91792,915966}
{-363911,-546352}
{-684087,361175}
{111322,657359}
{260111,498199}
{-419967,442505}
{-507893,868345}
{412712,17813}
{775487,-363871}
{-527101,-331333}
{-411476,-251519}
{829019,613621}
{295310,-150138}
{-851430,-550350}
{801112,-788379}
{-483167,755327}
{776969,-916550}
{584918,-33755}
{-977389,-556192}
{-194152,932537}
{-318631,-241738}
{-193817,-566381}
{-729281,764251}
{679450,-508099}
{157273,-278986}
{191030,257085}
{116514,-11825}
{501588,-837128}
{64034,-508778}
{389453,-289780}
{948417,368180}
{92107,121282}
{-300927,-28570}
{-231508,-178876}
{617431,-177188}
{-653562,-976237}
{-93181,12446}
{-78672,-638366}
{874757,-173454}
{-882825,253242}
{213504,-194208}
{85967,-311535}
{82284,-859417}
{-503039,-490441}
{-839167,-115852}
{323613,463428}
{760764,-202231}
{-968618,864338}
{737286,664134}
{-950130,-45151}
{-464391,-805259}
{258719,600648}
{-835586,534225}
{989218,394566}
{153033,430567}
{52269,-340772}
{-871950,-649808}
{980574,372993}
{-118025,967893}
{510950,993130}
{803540,-24232}
{-525006,-579736}
{534094,-836690}
{342205,-412917}
{-182366,554734}
{-276182,-163401}
{624477,-289451}
{-218333,-518960}
{809935,851628}
{-480489,-49978}
{-478664,119445}
{-64128,553523}
{632086,964932}
{35982,-302475}
{778126,-832885}
{-393005,536830}
{413536,-93378}
{-856819,427107}
{-548524,-674851}
{-634413,414645}
{855130,174765}
{-507909,588570}
{-106164,800993}
{-291799,-257607}
{-281778,117859}
{12841,511078}
{-647017,-211015}
{451301,-66426}
{5236,716041}
{755431,836179}
{-244565,-397764}
{-11993,760198}
{-524856,469367}
{-460023,617561}
{684873,-906969}
{454236,961103}
{733086,-9615}
{500254,-387111}
{519965,799682}
{-477244,862728}
{956436,-58295}
{-831040,41997}
{-22931,170585}
{440859,-973638}
{327330,-180961}
{866046,90901}
{-871446,954967}
{-450462,869289}
{668289,341855}
{-603440,-15239}
{851317,-622037}
{836012,-984620}
{615925,-509425}
{252151,386480}
{9408,-990786}
{-159141,-903766}
{-306156,845257}
{-666471,-54465}
{-83319,328462}
{-309174,-119670}
{-515661,-925570}
{-784920,-928408}
{171995,-291196}
{297765,-195564}
{996081,32016}
{938316,698838}
{799983,-977964}
{-377379,-71254}
{282227,697851}
{827373,-379973}
{-545450,849004}
{-903129,965635}
{122387,561760}
{602632,600836}
{-324895,548769}
{194931,113813}
{-135346,544304}
{-437921,999086}
{632444,382083}
{-929655,-953281}
{863868,-112743}
{812636,-424611}
{-810877,839805}
{111902,1465}
{283780,765466}
{507045,-260569}
{131138,193561}
{-508868,-631334}
{180381,-876233}
{-494655,649047}
{-792723,829840}
{479467,-707372}
{-414073,-521946}
{-755888,579107}
{-943666,-984819}
{919509,343768}
{915728,129905}
{-39343,234414}
{-786302,292188}
{-932557,-547514}
{990898,786248}
{-888973,-670810}
{-656521,-322169}
{-308779,-712918}
{404437,-671888}
{140273,831344}
{489054,-710842}
{-641591,286740}
{-883313,-897773}
{-956841,641921}
{-742710,707889}
{-148526,-312993}
{-782128,552241}
{409682,-367474}
{25614,357346}
{855170,-336692}
{-717073,-29265}
{-840046,-805773}
{-153775,-671242}
{-934468,892263}
{6114,157495}
{346586,833033}
{121784,557905}
{834464,-752435}
{166060,-262447}
{-489885,107359}
{100379,-464460}
{-799835,269941}
{-319724,221745}
{989404,557009}
{763655,606641}
{46510,705152}
{659274,737176}
{-554317,-829817}
{-141635,-208042}
{687997,-265917}
{460917,192529}
{-579439,561508}
{419951,-978211}
{564222,716030}
{687960,-409653}
{297740,933973}
{-52245,417843}
{175496,-266462}
{689922,86733}
{-764029,649454}
{-853389,168939}
{348025,678106}
{856674,315261}
{327228,630787}
{-909747,-638216}
{-769388,240155}
{-919168,247170}
{-12128,867175}
{-561286,320127}
{958082,463796}
{604490,-487667}
{28289,829692}
{204081,-578777}
{928083,-951278}
{-664319,530446}
{-132069,97463}
{989233,121166}
{934322,-280567}
{-364018,-989029}
{923686,-885841}
{-323625,-619735}
{-802048,98958}
{-806459,-698313}
{582523,-150382}
{-731865,-519069}
{375009,-241995}
{-86369,686832}
{-568243,-656321}
{-74288,-180575}
{365567,-379702}
{945936,110552}
{-910789,618714}
{-569482,345837}
{-455918,-202017}
{-337355,-589342}
{498521,-352965}
{-40217,967645}
{331572,-577809}
{980859,-324465}
{-504794,52798}
{599461,18767}
{-23466,634665}
{146632,-303418}
{988169,736462}
{-708422,952669}
{606951,836001}
{255836,-997956}
{140643,-353406}
{486388,832481}
{-148455,-907674}
{-728151,-977240}
{385974,744704}
{-454806,-652889}
{746348,-168064}
{686354,-318313}
{253772,-604099}
{80890,768513}
{422224,-42932}
{-405777,385193}
{-252372,404647}
{345768,287433}
{64924,649799}
{177015,-615273}
{-158329,-170946}
{655950,-987064}
{134144,-265548}
{50168,-850172}
{299137,528218}
{349353,292520}
{826647,-721053}
{-947429,-434449}
{-555696,-863476}
{581853,845318}
{399034,774418}
{-798606,-270242}
{434906,779647}
{651109,-235534}
{569983,-999918}
{-292911,141667}
{-558261,615750}
{-374181,-374610}
{-608932,-740917}
{810616,23779}
{846617,548279}
{-431091,-12479}
{-258898,-518485}
{-965263,955914}
{183794,700636}
{-551230,849689}
{261272,86198}
{-638762,354407}
{-950403,20102}
{723497,-382566}
{563478,-89701}
{79702,89261}
{135777,-339970}
{-902143,884168}
{-817263,-790801}
{598843,-496901}
{-566393,930738}
{68083,309283}
{-732854,-715799}
{963099,-594551}
{631957,822881}
{642679,253011}
{-195914,-952964}
{-189019,862502}
{485366,-82299}
{-625042,222009}
{790567,-688951}
{-261368,371039}
{-736522,-464422}
{419467,-357640}
{-279744,928638}
{-278967,-261173}
{621376,836283}
{-735055,641313}
{33098,797785}
{650764,-224789}
{881242,-284985}
{-443643,-434589}
{-471729,710649}
{191363,515029}
{-833793,577657}
{928103,612967}
{-586231,292666}
{98073,142780}
{-725166,-798524}
{588890,-892195}
{114838,811315}
{611663,118940}
{-714654,532802}
{-434065,-640955}
{75019,-257291}
{451076,-189406}
{-346335,863549}
{739542,-995844}
{-395584,679080}
{170500,971201}
{-13116,564908}
{649771,-985978}
{-657983,-453380}
{680338,322298}
{-630716,-480397}
{-978588,-743136}
{320397,-418416}
{-738736,413049}
{893619,-236032}
{220818,-823677}
{-502276,-506358}
{-919843,-727786}
{-533001,-957815}
{-202922,922758}
{-641666,51215}
{-730789,650752}
{479220,-204794}
{-627293,97337}
{305527,830682}
{950850,-812927}
{803649,-513937}
{990192,-566889}
{-777867,-12257}
{-119368,170061}
{-68292,-335625}
{-921826,862154}
{555157,-489721}
{-288301,-508356}
{-591888,135518}
{495986,213935}
{357511,819507}
{-926201,112465}
{-882924,245576}
{-399552,550601}
{-319064,979214}
{861468,-217813}
{-546861,-553934}
{-574238,835198}
{-31060,445626}
{162772,507252}
{524681,-368943}
{860558,915940}
{-996864,-305485}
{-901222,-830187}
{-395128,9427}
{-670489,-419614}
{17829,214308}
{941832,-744796}
{-992888,427744}
{70281,70064}
{238836,-443975}
{-417346,106639}
{-176781,300339}
{479192,585818}
{-585194,196121}
{-40185,30535}
{-610153,-442015}
{801963,-266078}
{406127,-217855}
{-502714,-154446}
{477561,563763}
{-174738,490772}
{-986707,323955}
{664808,96963}
{-812770,473894}
{569557,692530}
{-487023,-317656}
{790378,-706230}
{445386,261689}
{-456573,417055}
{-957853,988670}
{-614001,934620}
{143110,597001}
{185483,-206849}
{236913,-699242}
{515106,813729}
{-712463,-99116}
{-346378,-130813}
{-294180,-963890}
{723615,371950}
{-344020,-97890}
{-776980,720509}
{-866244,78182}
{-343720,-860342}
{4328,-743718}
{512627,-691936}
{-512514,-233487}
{591333,-621353}
{-92886,983356}
{-579481,-920758}
{-642113,-345574}
{-927850,-560516}
{-720871,-801384}
{-215763,558804}
{-186143,-482905}
{434727,-231329}
{860499,434478}
{-437048,-404204}
{391174,-583493}
{511191,-769701}
{-3740,-502557}
{101401,947781}
{890652,-583521}
{53441,371491}
{66532,-909418}
{-198203,619740}
{100397,945400}
{902740,880648}
{841682,-125982}
{-963066,-749127}
{-541446,697594}
{-184495,-64325}
{912054,791607}
{-805864,255132}
{-651578,554848}
{952630,460796}
{337199,-255892}
{-697540,672480}
{374665,-389371}
{476158,-847188}
{-427438,53965}
{-87139,-176561}
{-28127,293033}
{685403,293566}
{-377605,-322866}
{-554478,351129}
{402419,-525302}
{712695,-822286}
{48282,410433}
{703848,874138}
{836902,-231231}
{-439498,544906}
{-74255,410747}
{-900118,594875}
{20874,-218111}
{11165,910700}
{435146,-194868}
{-426625,870969}
{754675,785831}
{-145495,-11274}
{-717008,366983}
{220895,-956660}
{119033,-12336}
{-733666,708145}
{-762668,826305}
{490517,-971319}
{317971,-957863}
{-606385,201717}
{-909658,-496016}
{567557,-409321}
{-145945,335287}
{-863193,85421}
{-464943,852153}
{-608999,237649}
{617619,-427436}
{683147,584394}
{-234851,760356}
{-51584,7496}
{591333,-114138}
{904714,-117385}
{629786,-843615}
{-311507,-202753}
{795274,-671628}
{-296340,-589724}
{373430,-852099}
{38254,-659542}
{-720878,-121112}
{-10239,-513747}
{726534,397308}
{475624,967167}
{-785749,267818}
{931815,-131780}
{244620,248758}
{-880473,949461}
{-237479,263941}
{827569,406242}
{172048,592143}
{-959110,-437070}
{-753601,-345447}
{117927,509160}
{498104,-163921}
{-703217,-16926}
{-702454,-706913}
{95553,602624}
{-953704,-952274}
{309573,-176170}
{649729,-267088}
{-517343,-648703}
{-52665,-431023}
{-444504,-733577}
{-765815,-713979}
