{-117490,593747}
{-679292,-986604}
{48342,569541}
{561515,-199468}
{-674016,-981825}
{916909,-904589}
{-920330,627131}
{292743,-363523}
{652305,-608588}
{-348982,-894767}
{558758,132851}
{268664,-481586}
{394121,-289960}
{-650624,-988051}
{711537,-46670}
{-579664,70404}
{-109781,82064}
{-792683,893087}
{959637,-990213}
{358257,-689479}
{453708,100407}
{692488,193784}
{-222138,445303}
{169147,-552269}
{-194699,-774691}
{129663,857322}
{-212213,-836100}
{-837831,-359848}
{23517,-914371}
{-585711,-157027}
{385608,128149}
{-118038,-352183}
{-351751,337118}
{313149,607713}
{-560472,132832}
{487891,208340}
{-989934,-264411}
{-267864,-901993}
{-542268,-245226}
{-747559,10042}
{-761282,617723}
{60098,636793}
{187747,537371}
{817803,742544}
{386921,420378}
{-465392,345256}
{871012,704965}
{-224890,273378}
{580666,579103}
{-153534,779833}
{22518,53918}
{-62914,-166555}
{-840416,-660119}
{427803,350466}
{-632856,954383}
{288936,843918}
{-155859,-510365}
{675914,169175}
{125899,-575751}
{56554,-675649}
{-847739,758276}
{859642,-611354}
{-682671,868742}
{830496,-841208}
{172678,814248}
{-678768,-584023}
{243515,511981}
{939079,234038}
{-560395,99356}
{619555,-431032}
{313445,273832}
{49432,-167293}
{503611,107701}
{-1962,505546}
{-369998,582546}
{242154,614393}
{-845897,741085}
{-461458,286177}
{-508889,474341}
{712048,780432}
{178673,-916538}
{-98356,-463112}
{995108,-814430}
{899241,558309}
{-179569,210588}
{-508509,971428}
{575274,575719}
{-605902,-21479}
{281281,-2209}
{-915598,-884991}
{29478,-147965}
{-165240,-673856}
{-42666,22835}
{-418208,87072}
{-958531,799302}
{55939,-386006}
{795797,-753857}
{853537,622099}
{856767,330233}
{513338,-403816}
{-925532,625679}
{939414,855720}
{894041,980876}
{512801,324198}
{-755097,-19992}
{-235402,528647}
{-449154,151174}
{899968,-555495}
{500141,687737}
{-930923,855998}
{-235476,-811941}
{-722254,575374}
{732693,122982}
{-274456,97262}
{547508,-204601}
{-840426,791474}
{978268,-817119}
{-59665,771151}
{-28489,80417}
{-756228,265092}
{-769657,-494014}
{-595201,286221}
{-876712,-108684}
{287916,94701}
{416367,212371}
{103435,808173}
{85111,-919667}
{62880,-848760}
{609831,913648}
{452549,-866240}
{727690,83395}
{-393581,-318788}
{-608415,804480}
{-33180,399273}
{19741,996630}
{540696,952157}
{706662,392557}
{-584172,-525469}
{233720,364465}
{305459,955748}
{-732912,662723}
{-891380,-921382}
{899435,-549241}
{281899,627656}
{-404200,184769}
{797509,855731}
{-837601,695528}
{421948,-575433}
{-930002,-439450}
{337150,288000}
{-315841,-713715}
{375636,623300}
{-880083,-323705}
{73805,227318}
{-399631,-572965}
{-92619,494937}
{-423552,-399500}
{-850716,-34285}
{561739,282797}
{-607870,754210}
{-269664,-202541}
{775850,-773376}
{-871204,-515558}
{-531737,-23442}
{-981880,-752989}
{-628942,517652}
{53773,646556}
{262043,705093}
{-997180,-393677}
{855992,-467009}
{-550391,-728017}
{-30060,74414}
{692901,363035}
{-133177,-31023}
{-718134,-885593}
{596843,30383}
{16818,-404051}
{-628111,637004}
{372126,-779129}
{-634978,-932627}
{680947,-686721}
{213346,-38072}
{432321,948655}
{551349,-660185}
{440097,-477975}
{453795,-765210}
{479998,228107}
{-916381,-961355}
{-493393,-448449}
{-402817,156717}
{-447185,-382800}
{121409,-85199}
{-625720,-148213}
{-196652,423935}
{494760,310126}
{-331275,-45466}
{-475053,-49906}
{-498936,-713007}
{-830495,463154}
{-657291,-31909}
{-630028,-881025}
{-130544,-21829}
{475501,-554943}
{-158933,-668442}
{-612824,511855}
{-443471,-94879}
{-839168,-262868}
{143386,-297968}
{-511898,-637092}
{-520951,-786245}
{-546375,840226}
{978596,857794}
{-745515,-258677}
{-631509,18449}
{-948589,-485634}
{613093,902387}
{-999594,-285932}
{-235399,-35495}
{-450363,524081}
{902889,538877}
{-788523,-392887}
{669610,-409207}
{729652,-228672}
{-715441,-986234}
{707536,754079}
{-381341,761708}
{665295,-779162}
{-186162,-253585}
{-634092,-913216}
{-576307,-440399}
{-254261,167201}
{837128,-203235}
{-462599,524597}
{-265387,712642}
{90592,-535864}
{328342,769939}
{-472919,-266135}
{524075,873683}
{-412603,266536}
{231316,-831393}
{945585,-574853}
{-160793,178652}
{297798,-46639}
{59462,588573}
{-18230,-100105}
{79740,-839140}
{533170,-779073}
{-93946,-976901}
{-484954,287501}
{-357747,-934132}
{217667,-281684}
{834347,-809510}
{-761964,-913381}
{-401901,-371046}
{858196,-736556}
{760584,-510172}
{302207,-928284}
{-782326,833999}
{880185,-795622}
{22939,-85607}
{-33245,145106}
{751508,-407216}
{-184770,-80344}
{894226,227890}
{-425188,-374887}
{-55587,244506}
{361567,168803}
{163758,206408}
{-771898,-150650}
{-904666,170107}
{738637,-553289}
{-396466,347794}
{455852,-66166}
{968566,-484210}
{869300,-751638}
{944423,748561}
{-346558,-276724}
{-494076,859160}
{-734282,902573}
{712127,989401}
{491547,-716416}
{884739,308744}
{372138,-305594}
{55425,-551380}
{-990365,-690206}
{-793435,754151}
{961814,695463}
{-425590,878917}
{258929,414248}
{314457,-934704}
{-820372,-3155}
{331451,833278}
{901139,-324755}
{591348,-259288}
{-772629,264099}
{158113,152353}
{-256847,597708}
{326591,257899}
{328207,578257}
{-852589,-499973}
{-453518,966800}
{940634,-635026}
{-217837,-429979}
{-560640,311492}
{185932,-907290}
{-997110,-696485}
{463243,-503474}
{204775,588058}
{-865174,-740158}
{817943,-37567}
{-274307,-411731}
{-86877,-170932}
{187921,-303831}
{-761911,547346}
{312056,59483}
{-91265,-693624}
{720897,280745}
{808964,-93119}
{304358,955217}
{265071,182543}
{-722870,675023}
{523689,228432}
{791688,871075}
{-453956,-357890}
{-35477,-750692}
{-993947,-964711}
{-867160,-726538}
{-46074,622222}
{913954,-772224}
{38112,310385}
{325571,-231251}
{264657,-991379}
{-783275,-663075}
{-622879,-112523}
{66210,659268}
{-266640,-918229}
{-615733,655235}
{246606,-520643}
{-665579,870204}
{896533,748871}
{-159150,975527}
{-595229,-790567}
{-927110,-810723}
{249822,892843}
{974902,-556398}
{550695,-793685}
{865933,-665010}
{80967,960772}
{862824,-22146}
{-24347,-637991}
{-781046,182205}
{-733163,933422}
{-660123,-929571}
{-603859,427092}
{-942641,269255}
{542980,263725}
{-684825,-900855}
{617083,-697628}
{-24556,947496}
{-991880,984282}
{-889235,-381320}
{-674106,999884}
{456011,-640355}
{-17664,-923293}
{-708451,448660}
{399990,242161}
{63119,219264}
{589072,-744001}
{635898,8398}
{970731,445249}
{-314418,-944231}
{26682,-71570}
{-728669,579165}
{185017,590204}
{529481,-821635}
{-531514,115358}
{-209454,-514413}
{-169036,-125424}
{-563765,-852536}
{455677,844079}
{444336,831503}
{800068,395989}
{268174,966601}
{301758,485598}
{242713,-728396}
{-478172,-413703}
{923475,-150883}
{-708844,-81995}
{-973705,301032}
{372203,-621820}
{951644,-958564}
{188878,801612}
{962672,-361840}
{-902327,-519779}
{-560281,-241950}
{-221123,940804}
{274441,-487098}
{975856,324020}
{-215838,699399}
{-763744,-354807}
{-549517,204257}
{529189,-796143}
{-431697,877094}
{-880537,847647}
{578232,-357121}
{-962163,-481586}
{-723,-101215}
{-718995,-9381}
{-209669,757354}
{-974674,828328}
{-628588,-59190}
{41816,-219600}
{278580,-692636}
{776362,455741}
{-392205,-60051}
{531479,935210}
{320070,-998505}
{-801557,-701114}
{-569251,-457768}
{-222638,-268115}
{772589,-778960}
{-171970,-844534}
{310157,230873}
{-974019,-619782}
{-895644,-107331}
{-482117,-645844}
{124246,-699434}
{-817979,-366602}
{-965298,-658016}
{-898763,-256942}
{-407134,87553}
{690897,712240}
{-325620,320739}
{-665014,896104}
{107193,654643}
{-81585,34237}
{-203806,-739649}
{713302,348486}
{-2905,57086}
{661873,-317340}
{625895,-832229}
{-123162,-117166}
{-323868,-155527}
{830053,7834}
{-919017,-173425}
{744074,-789752}
{994949,477779}
{653162,162813}
{-433198,88463}
{-241872,305215}
{-14437,-8192}
{687505,-915348}
{282008,275837}
{-647683,-810059}
{949426,817952}
{601456,-881644}
{-494305,-628013}
{-212735,-820416}
{912469,-108661}
{363133,243493}
{631280,189722}
{-621918,958593}
{806118,173931}
{275807,960727}
{-62680,543287}
{40465,-539587}
{229309,589905}
{190755,274582}
{389727,-137996}
{-501085,101487}
{910131,233275}
{849493,993048}
{-819739,224587}
{455535,-850136}
{967921,-832784}
{-310437,17710}
{608670,-748807}
{-289294,935456}
{-644212,-903862}
{918230,961376}
{988742,635170}
{987136,-166118}
{480844,-150731}
{624767,-528443}
{-361146,861690}
{-164542,-886864}
{2874,339457}
{-724632,-177571}
{523794,-194647}
{853545,-984485}
{878167,644168}
{-822156,-254869}
{-5358,870741}
{-950703,15653}
{-66827,-393181}
{692942,60330}
{-420492,727665}
{-652742,-126924}
{-884364,-70840}
{499201,-926820}
{-479266,-192959}
{73663,-383546}
{-82222,968950}
{384477,991900}
{-802757,597506}
{-468712,504906}
{-532521,96592}
{-419954,54780}
{857972,847689}
{-456352,590625}
{-44959,832238}
{-588854,752905}
{580700,-847109}
{-111839,-439485}
{446260,-713081}
{596489,-802434}
{-52599,-904594}
{436854,84524}
{54792,429748}
{259398,-553756}
{88561,-408009}
{-789878,-881760}
{-420571,657851}
{918200,990019}
{147404,998250}
{-908330,-584570}
{36534,-125267}
{-752469,654530}
{116886,559930}
{-428533,179900}
{592028,903162}
{-816534,999526}
{824790,-66694}
{636047,-696242}
{-221080,-968514}
{19031,-851578}
{-204081,-561180}
{-890196,37215}
{-97330,29449}
{870555,-396301}
{582248,-946964}
{669758,-890876}
{501712,-901386}
{-519431,175159}
{-682970,911625}
{514419,-92387}
{-407716,-44112}
{-187810,-10613}
{940409,506852}
{-119280,-538003}
{-294115,178734}
{710850,574057}
{-127232,3984}
{-471519,-771899}
{255207,-194504}
{-256425,731574}
{-681194,-843998}
{-154653,-458465}
{-339887,780814}
{-28092,-963057}
{-396049,315474}
{-100410,-265302}
{-903384,-835633}
{-183422,-912140}
{-324132,183589}
{-656637,446052}
{316252,-565761}
{-137233,18167}
{532856,-919350}
{939514,-25882}
{681456,-39704}
{947221,-766493}
{-226480,268636}
{629134,398141}
{460053,289730}
{-11217,-649068}
{-160038,214337}
{271567,979448}
{138733,854900}
{-7993,875806}
{89972,154590}
{-377629,-182991}
{-516632,471968}
{817619,108920}
{207952,-114207}
{-600476,-469541}
{-149804,862161}
{-464331,429270}
{-919407,791908}
{136590,-690216}
{-484620,218069}
{-801719,-798394}
{-168746,-7688}
{43253,-545429}
{320168,869355}
{182554,338801}
{-882485,-435994}
{-142607,709296}
{806893,-447964}
{772854,-136780}
{-195957,-747820}
{140197,-950768}
{-737836,244864}
{-637245,540849}
{751374,-575803}
{621553,39706}
{730962,555556}
{-771026,-482413}
{-836805,724693}
{41979,955868}
{532580,-737204}
{-821396,-726553}
{-291895,-503748}
{624452,860392}
{-68122,377728}
{-108283,324630}
{-608873,-959089}
{-761781,-467666}
{152686,982685}
{-519922,-102349}
{530091,-762263}
{186550,-28454}
{-557101,-130819}
{-303322,165969}
{541771,-600045}
{77012,116411}
{828080,-240779}
{845331,196816}
{-467724,-48462}
{100231,945946}
{-38597,-878214}
{50713,291112}
{206240,-414536}
{995868,-549950}
{667042,208946}
{652356,-406293}
{364840,811353}
{-568671,159402}
{-352561,986187}
{600298,-514259}
{205455,-608290}
{15239,-62267}
{948968,-713153}
{676975,758401}
{-611199,543884}
{327050,342637}
{-259401,-601386}
{124621,184736}
{-599937,-49897}
{469764,334456}
{901877,-57052}
{204052,-139164}
{385206,-550619}
{-904834,910367}
{-740579,542433}
{-182894,713776}
{38693,-435006}
{912837,-445687}
{335569,-912064}
{318191,-391870}
{-252775,452652}
{-354244,840343}
{-911770,-478522}
{628443,-914494}
{-992969,-175592}
{-637460,757517}
{-642517,549648}
{-239306,701104}
{-921006,649691}
{35273,-407071}
{-391308,-78704}
{-596389,-686887}
{379695,-50660}
{-520757,545681}
{477756,160980}
{-73845,-727644}
{534339,-825599}
{-904366,-35153}
{636762,-833924}
{144054,859508}
{420287,577903}
{718345,-141316}
{737412,-950162}
{-682880,843107}
{-573638,-305330}
{-419874,292176}
{491341,808287}
{683908,-196143}
{-96460,-82237}
{-416130,-566404}
{44349,1797}
{712870,-462947}
{-550607,-801510}
{145760,-545617}
{-256784,-790995}
{-540196,-563387}
{798184,6959}
{-387677,-404853}
{608427,677754}
{-807052,-644803}
{-945978,365139}
{58497,728838}
{783158,-774474}
{62468,515507}
{-20482,-111963}
{-614328,-877184}
{-478965,-581050}
{732638,680675}
{-190664,-770352}
{-993568,-601442}
{-574519,-655576}
{750774,16138}
{-212048,-216414}
{-681918,-604629}
{685535,965399}
{-448530,133785}
{210385,406855}
{-440324,17675}
{421211,170329}
{362833,-980240}
{351569,-438255}
{-327251,-712868}
{-265562,-986456}
{842839,-353286}
{542876,294175}
{-323935,-35040}
{-22100,-435630}
{-428837,996813}
{-649522,332391}
{514951,26556}
{-723525,494604}
{651751,-656587}
{-163528,696325}
{-299611,-232609}
{973735,-225144}
{-121107,701476}
{175524,-265901}
{597624,-989487}
{823969,-924512}
{368979,-188845}
{-50358,-19970}
{653534,671682}
{-957818,548338}
{637282,-849554}
{-802179,-21779}
{-926411,-239451}
{-13855,744598}
{-263559,-915341}
{-855611,663887}
{706391,173411}
{269393,-261632}
{490062,-237980}
{745139,210543}
{-789525,-940428}
{650955,704713}
{-655466,228430}
{73863,-57219}
{-264884,-481461}
{-952381,440952}
{-372777,-771682}
{975690,-307963}
{469217,-87092}
{488913,34684}
{-411858,-173954}
{673932,-302974}
{980304,-991593}
{-527527,-930625}
{-148474,-536718}
{684531,-407877}
{648570,792419}
{-805274,-800361}
{-608717,739851}
{-242486,739964}
{-827259,-710972}
{-201098,292087}
{-343902,992235}
{228984,-219178}
{413580,533535}
{838700,-954484}
{-826709,-248564}
{255658,328984}
{757082,993201}
{200051,-826251}
{151091,-609384}
{-737096,-294627}
{358658,-888028}
{-680557,681772}
{-55343,613459}
{955862,-430917}
{19397,708121}
{227903,281900}
{389855,-796068}
{756844,-314624}
{-918857,-831358}
{-563661,625177}
{-480464,-967005}
{699578,186267}
{-340537,975422}
{465758,465934}
{-185603,-501062}
{-352696,576448}
{-55335,389464}
{-957935,-274999}
{-290275,911723}
{676923,-745827}
{-510878,104398}
{497069,-350748}
{-350833,143619}
{-704495,-12079}
{-646372,-415825}
{971682,-79703}
{969826,251810}
{607915,701206}
{-237384,-132427}
{894436,-417126}
{-371983,504295}
{-799311,-873307}
{954916,-86987}
{-16953,-188553}
{158116,670525}
{474999,921823}
{177333,-965336}
{-537424,872535}
{980205,-22883}
{-411702,743698}
{-703820,811714}
{515875,-226050}
{-996129,-477020}
{268304,220508}
{-453091,72904}
{86804,936921}
{840768,365024}
{-855993,-137586}
{976405,-799084}
{505064,-203268}
{-921708,9317}
{597630,-154147}
{-415670,-78234}
{690990,-87982}
{-493457,302725}
{598726,946260}
{945109,-104408}
{-770476,-988364}
{-24964,-919193}
{227507,710314}
{337390,664150}
{840702,78635}
{723638,-720607}
{-858671,934494}
{412209,290951}
{-865078,430366}
{-276995,-31135}
{941399,147678}
{-566996,307168}
{-600960,260356}
{-804163,683960}
{166328,503612}
{-657355,798222}
{-73876,-930974}
{-96645,855374}
{259055,-316832}
{851880,-752249}
{46801,-295935}
{30565,-550797}
{-116847,-812431}
{-848971,-333633}
{876238,-792218}
{782213,10926}
{206142,-867319}
{-470257,29359}
{-187669,-405022}
{342188,933629}
{-47225,270236}
{-393709,856041}
{386974,242829}
{-332849,728954}
{581514,-115511}
{-252838,-124328}
{25662,695741}
{522167,345386}
{412426,502586}
{219491,-76081}
{-525384,812651}
{91165,434222}
{-174874,279949}
{731602,-905219}
{-452126,643615}
{748828,-580683}
{123121,485888}
{-441894,-986077}
{917878,-862510}
{-377329,200222}
{-364964,-16914}
{-402947,372330}
{523091,866364}
{4944,-470171}
{-48813,-989178}
{-555026,-494984}
{329478,-445}
{172725,777509}
{199337,152754}
{235054,494355}
{59527,-67062}
{326263,229536}
{530290,902783}
{230965,595218}
{792259,-785749}
{-833330,539672}
{876180,671950}
{773009,387878}
{45522,415507}
{-29172,783861}
{-382255,-681777}
{121407,-692162}
{909657,-915649}
{559666,294151}
{-703245,65578}
{-650905,-827288}
{426896,-586711}
{-406336,52530}
{94212,438809}
{48300,-647786}
{608880,219441}
{-574253,-122890}
{-479693,-272249}
{641925,345523}
{-379330,561888}
{821305,-611256}
{-385724,649636}
{-181035,910480}
{-897855,476960}
{-162011,786603}
{788319,-809300}
{-195386,-54562}
{605556,878882}
{749368,-379375}
{-540201,606114}
{844932,29650}
{165012,-251891}
{624960,5726}
{615844,399020}
{488348,-904446}
{-588532,557762}
{-273463,-509989}
{484647,-53399}
{-151194,-627863}
{626659,680228}
{-436747,701896}
{-537979,900821}
{554498,638729}
{107092,-517927}
{-170625,231218}
{-662517,-21850}
{-404666,685415}
{566466,-282943}
{88595,92803}
{-604254,-171399}
{-317388,-338780}
{-43616,323535}
{921622,-388014}
{-357870,434848}
{578076,-793861}
{522905,-666255}
{98641,275073}
{-271180,380146}
{-775100,-531548}
{-94133,-32957}
{928335,-636892}
{349334,-567241}
{-229002,-108951}
{-474904,400405}
{571262,276439}
{640450,-468008}
{894012,-752764}
{891637,40897}
{243691,-143175}
{786529,-557435}
{-108515,-804436}
{960091,675463}
{398818,-410792}
{-645487,491815}
{-396855,-564641}
{-67298,663961}
{801827,422515}
{554550,122384}
{-646335,283483}
{-650160,-174775}
{-466347,125243}
{-464366,169830}
{-380135,705211}
{340008,-276923}
{-694807,-248689}
{679387,430921}
{-297893,969145}
{710350,34028}
{729486,807029}
{-294828,610571}
{-748328,-159396}
{-684952,267169}
{-172755,-629115}
{-886933,214861}
{811439,-169877}
{846424,-735483}
{881677,806759}
{-74867,-406966}
{-733110,430030}
{39679,316319}
{213057,101574}
{-42468,840314}
{18939,931194}
{-732595,959771}
{764686,827775}
{702358,-181247}
{-319602,890529}
{-826975,-90215}
{-189280,695520}
{26724,-641153}
{-546023,429526}
{757522,-411388}
{-192824,-880259}
{992403,849150}
{191281,-189784}
{465024,95287}
{-508788,404551}
{-326640,-618174}
{136549,188279}
{-473995,453276}
{875829,-562001}
{-432039,698734}
{-669327,678576}
{-205516,-307154}
{564669,-286814}
{794409,-800971}
{471187,862028}
{107416,-612001}
{-685837,369975}
{-622151,-778196}
{-475727,944328}
{230633,432546}
{-518686,-242109}
{142847,281050}
{-550828,-596215}
{495380,-159989}
{419216,336091}
{117172,851343}
{-89556,-311141}
{84151,670990}
{-981546,-952930}
{-956178,775427}
{895557,683749}
{98356,90651}
{-410701,-77437}
{-59528,-639272}
{-242949,506273}
{731098,966936}
{90360,-355535}
{-672344,590542}
{-21102,-477335}
{155027,637030}
{513228,-612100}
{161745,-758841}
{238782,-287293}
{960876,-201022}
{692593,-134772}
{-724518,-451335}
{36602,865078}
{-15155,275856}
{-253572,138138}
{176326,-857011}
{199091,421987}
{917033,729701}
{216565,-11560}
{-626785,-205201}
{910065,892016}
{127883,972102}
{92827,315271}
{525718,239760}
{-353585,403274}
{321755,-398741}
{-552946,-516401}
{391696,880118}
{828879,745479}
{-977004,856716}
{-346319,-375983}
{-381268,-633845}
{314489,-5469}
{-207093,-693064}
{-851511,976769}
{-968066,581965}
{666018,753706}
{563522,231351}
{300908,-781879}
{-260075,935528}
{-489841,210809}
{900705,-493972}
{-150336,32419}
{-364625,433846}
{-460326,-192162}
{316472,933690}
{-67845,336554}
{-168289,420985}
{-731577,-873564}
{-572665,902996}
{-875275,878403}
{-68298,789041}
{18298,70972}
{441715,-989150}
{-757228,-355980}
{597785,-102146}
{-445757,998643}
{380244,-778423}
{355552,13916}
{-487572,507974}
{821159,359140}
{-620606,-290932}
{-673994,340348}
{460876,638139}
{-455204,443555}
{-56918,-609466}
{397301,391819}
{463338,-909242}
{-997238,547369}
{-616672,-514175}
{522212,-599442}
{815518,-408221}
{392861,-624668}
{110751,417748}
{894515,-429923}
{-746359,-160847}
{-126045,-879939}
{-583515,551881}
{-248636,-607315}
{-907404,-853374}
{904310,305542}
{-230674,-78610}
{88354,1539}
{884696,578309}
{389101,271957}
{-370859,596843}
{-12160,202148}
{256691,-775326}
{52063,731559}
{841156,-444925}
{-355700,-764223}
{-127350,769636}
{837777,526066}
{902431,346631}
{364064,352653}
{641300,-818754}
{-245845,13099}
{878980,535010}
{-941487,993575}
{678763,-140786}
{323302,-243675}
{308260,658822}
{-176083,-330078}
{-176452,-547745}
{217643,-27796}
{55866,-849802}
{380539,621688}
{125084,612840}
{947826,-192618}
{-483819,965408}
{-899914,-995786}
{-962817,-498662}
{622874,-795581}
{-607765,-713092}
{525756,-84603}
{615753,654726}
{72457,-375161}
{735783,-734679}
{154553,712062}
{310992,816328}
{-774182,649605}
{812789,-925748}
{734475,-544884}
{-226293,-950805}
{565452,892027}
{-703534,936932}
{394167,-493956}
{415215,157524}
{-477690,126840}
{-688324,666023}
{-581438,291526}
{410515,661980}
{605295,-277201}
{217709,-685415}
{418624,-354034}
{-45151,60234}
{-355685,-331820}
{239662,985307}
{-727248,147329}
{74661,-150727}
{881815,-25783}
{-679060,-748399}
{927567,-450022}
{650989,14058}
{697330,569182}
{380719,-276590}
{-386819,801227}
{270228,-659935}
{898383,288565}
{-915415,193625}
{176395,-334198}
{672402,-352557}
{-249633,343722}
{-513226,775318}
{-81230,-361524}
{46997,540500}
{-744176,-41321}
{-903028,539570}
{397092,943807}
{-777522,-476223}
{736602,-176006}
{-477256,149871}
{-564866,946944}
{-88351,557243}
{353506,529116}
{352009,-372956}
{497951,-855593}
{-131624,-302627}
{-188759,-155051}
{-466955,-261500}
{-853316,162183}
{-251384,811193}
{354989,898423}
{445992,-974599}
{-106639,-219415}
{199006,661988}
{-37673,-90779}
{-640461,-54947}
{-597721,472443}
{973557,972494}
{-142443,35543}
{-179293,-569377}
{-877333,-561196}
{-347832,-501102}
{-40222,408632}
{981159,-211459}
{-717709,946483}
{4535,-19810}
{308392,772413}
{-620994,292117}
{649080,611663}
{-594996,-900916}
{-741645,-871400}
{291625,-820182}
{-803759,219098}
{-204140,473772}
{-849761,37215}
{-624972,487580}
{219644,789462}
{-767506,5356}
{518423,-268953}
{-478114,856382}
{-892798,608666}
{351387,-164967}
{-365621,-190400}
{-568515,-783144}
{814222,639798}
{818481,127876}
{-40408,-183951}
{-4463,-318894}
{-152810,31197}
{-528497,742343}
{916847,403211}
{-647722,-792020}
{314458,-80669}
{-113969,988343}
{-123874,-191399}
{-249624,-62596}
{956352,-943631}
{326957,-415966}
{655715,729165}
{42529,-283879}
{990000,526926}
{610093,776845}
{724560,-899303}
{515535,895117}
{-611191,-993735}
{-561719,181950}
{-747376,39369}
{987797,-183891}
{724796,600263}
{-744584,-105853}
{863851,-961826}
{522553,888272}
{-732688,-71890}
{-810205,30339}
{720454,-384483}
{-429956,204545}
{-797691,-8139}
{700415,-48416}
{156147,980651}
{-904184,812443}
{787926,-968277}
{-693672,674209}
{105322,159373}
{-145565,208530}
{687226,-522530}
{-367661,-988905}
{618187,721008}
{875475,-196240}
{454782,261529}
{-718630,-599577}
{512929,396229}
{-641368,120249}
{-858428,234733}
{-250724,-786896}
{711692,909781}
{-559854,-250566}
{307535,681589}
{484832,368615}
{-558615,-174753}
{888103,-528576}
{493280,-491118}
{505446,649914}
{304416,-322802}
{184213,878906}
{640962,517912}
{360158,-642053}
{169870,118756}
{-148807,804503}
{447640,423090}
{610633,207221}
{632697,779319}
{140390,-345656}
{-737217,-425644}
{268594,-53146}
{403001,-14936}
{337734,230895}
{-152058,-775458}
{726989,714739}
{31200,-213594}
{670780,989941}
{941318,-60868}
{520279,685374}
{-285917,-512088}
{556749,964523}
{915467,-508497}
{241157,-520640}
{-235791,-999447}
{-811983,870065}
{441970,518709}
{-44947,404029}
{-941393,510014}
{-177598,243946}
{733016,-254019}
{12676,-765031}
{-545891,-192036}
{790863,666672}
{993034,713582}
{907963,405844}
{552226,865995}
{-908895,859887}
{380883,-134582}
{-925563,160526}
{-701089,866326}
{414663,243283}
{236876,964177}
{74474,-512693}
{-322877,-912022}
{488629,-910681}
{-404313,781571}
{981875,838328}
{813160,693413}
{-274648,154018}
{893561,693363}
{43712,-631734}
{621742,-116860}
{834164,16881}
{-591303,-605351}
{-777548,774639}
{185330,337029}
{404747,-8502}
{646240,-303342}
{-944919,575041}
{515830,-195530}
{756441,-625469}
{-529363,957919}
{-192997,416117}
{719108,-875306}
{762692,-459161}
{104171,-135881}
{-734578,615750}
{439823,-118900}
{-542191,581006}
{12186,415463}
{789981,-620511}
{-103224,-669941}
{-898123,-311845}
{-928604,-569882}
{-677148,-432088}
{-33911,350233}
{-332355,-684655}
{-988662,-586724}
{-450196,324728}
{-221549,-937835}
{160770,640464}
{-215904,-271054}
{914478,528522}
{-772629,-561489}
{-328492,-486523}
{-383259,-614295}
{-798981,905374}
{452192,-177200}
{129885,-220834}
{546510,-757342}
{-195029,446374}
{201617,-109639}
{-291005,-365762}
{187909,26218}
{437580,-562918}
{811799,502733}
{-594782,805973}
{733955,639277}
{886177,933641}
{649011,-654901}
{-676441,-132779}
{-519220,-406738}
{127587,-846571}
{228273,-918069}
{-109868,1344}
{324354,-809806}
{-763270,-335322}
{342223,-870796}
{47884,920013}
{681071,42402}
{-814906,-785043}
{275274,421732}
{-945652,265964}
{-582197,-517534}
{374713,794746}
{880077,-254100}
{-187615,13564}
{537862,-714344}
{463439,-951444}
{720997,-160855}
{796252,-455152}
{-58087,760913}
{862540,-668236}
{739700,-189076}
{133447,833000}
{258608,579574}
{83728,-497759}
{-422692,471372}
{640932,-634390}
{936208,-650318}
{987960,541362}
{-759389,-210472}
{451579,-119642}
{-627814,-469232}
{-748733,-516266}
{-662604,427366}
{469659,-521053}
{-494056,204612}
{489925,246673}
{513411,697648}
{-537616,193675}
{-35005,-395470}
{666898,-992161}
{454871,-151536}
{-999781,330395}
{-362459,12850}
{-317979,138696}
{-753668,314879}
{-690632,975212}
{-208461,-546373}
{800916,-723359}
{476558,180315}
{-65983,488674}
{82715,-799326}
{279547,-750585}
{-811364,842998}
{92517,264631}
{707390,694836}
{-386536,282591}
{-811589,376431}
{529115,-343013}
{403627,12525}
{-117358,753389}
{-347072,-949216}
{933095,259067}
{580349,667290}
{890598,-866977}
{-449786,-616757}
{-145510,109231}
{102107,269311}
{921865,666686}
{-137584,-708526}
{385246,-711164}
{439996,450978}
{846833,551278}
{116860,312519}
{-127803,-330007}
{-580505,-486374}
{140516,-771305}
{805960,867280}
{484423,-675299}
{-475395,-292010}
{-999729,-655845}
{529822,-378959}
{-427112,443034}
{863783,-509985}
{600967,-319398}
{-798120,-635130}
{-283619,243959}
{955204,118240}
{-897756,590020}
{779448,-122201}
{-714943,732676}
{13141,-101523}
{-560949,58032}
{126098,678609}
{-522089,205730}
{977036,-469223}
{-135053,-820868}
{546720,158059}
{508303,-877387}
{-651894,-172551}
{436829,90410}
{442245,-9643}
{691587,-478625}
{-576342,-61913}
{525589,662895}
{-344349,370970}
{230187,411095}
{264264,-94923}
{-332730,782520}
{472853,-257808}
{-526035,870061}
{-202780,-850770}
{-333254,-837677}
{853117,-48753}
{-494001,-483884}
{-561995,-977858}
{282640,188198}
{-71038,438432}
{700940,699449}
{758966,-669088}
{-582382,-288321}
{-233910,555801}
{-833922,4675}
{655490,327639}
{261408,212122}
{998844,-448018}
{-996046,122001}
{-216184,365729}
{816354,789562}
{28122,-815174}
{-422045,-294959}
{839381,-534165}
{-175435,951735}
{433840,-392560}
{-65718,-184895}
{342649,-635966}
{-723173,-246265}
