{-590136,-665351}
{289853,-348833}
{290049,134940}
{-19315,20542}
{803576,417168}
{700578,-773276}
{944953,534028}
{721454,719143}
{559401,-547178}
{-503359,-667165}
{-61306,-514233}
{104759,965192}
{-948316,528635}
{820837,-786445}
{345433,501879}
{501875,98242}
{457614,-947528}
{-96928,-791379}
{972295,-275855}
{877385,503888}
{-660405,-511593}
{-852932,765529}
{137009,820749}
{-525427,-737158}
{-601409,-981013}
{-817876,375071}
{-596502,-385722}
{410472,336586}
{-440632,-70617}
{-146215,-528927}
{-140552,-959107}
{-787166,686020}
{380948,-605411}
{957923,25991}
{149907,65310}
{819824,668255}
{250074,-591018}
{-130517,716513}
{506620,974048}
{890383,719359}
{-845599,-507153}
{823751,394944}
{981857,-571036}
{-862150,-99134}
{-15161,64011}
{-328596,-935248}
{974642,166000}
{-87861,654854}
{247127,255479}
{732149,81534}
{629177,515685}
{410360,159048}
{-823471,-89699}
{522082,24281}
{-452740,-880247}
{112638,992560}
{734105,467643}
{453961,-180259}
{720247,611463}
{-347762,-593126}
{-512070,841798}
{226270,-49375}
{93358,256610}
{-501721,84262}
{52707,702079}
{-619581,-108304}
{615281,-988933}
{8778,-652774}
{-783383,-555000}
{-397649,-244162}
{570996,734003}
{786941,-308541}
{-888669,864815}
{411457,-848077}
{211386,-508279}
{-937568,259511}
{174123,-767602}
{937386,-99777}
{-31035,-99596}
{-652045,-176123}
{-937258,567463}
{-532556,412451}
{289547,-482605}
{600282,-503563}
{-75127,-383175}
{-801428,557893}
{835232,-687437}
{-584126,-64989}
{941497,907097}
{84989,-254993}
{-277275,-157149}
{-516713,-207459}
{-450376,641352}
{-110585,-121264}
{-893732,-470092}
{227759,-36239}
{204531,-198805}
{-818381,701057}
{228395,528711}
{-518918,-373947}
{845304,-258095}
{-251541,-420205}
{-225058,660129}
{462377,-659071}
{676703,474928}
{311674,109239}
{-552690,322176}
{892620,-77899}
{229920,212311}
{-233852,-145232}
{559812,-430227}
{-20229,207595}
{-947174,710515}
{895507,835916}
{976204,-556802}
{-372713,-125245}
{-489194,602593}
{-7071,700456}
{590186,626070}
{738479,825846}
{553188,981500}
{-393113,933890}
{494006,-275138}
{-162391,987852}
{-774939,893131}
{-856769,867393}
{761267,575868}
{-845628,-703897}
{-975074,366008}
{21310,-256002}
{309088,900534}
{-450022,-160062}
{997329,525471}
{-683777,-338050}
{-923325,-944789}
{834131,-204765}
{852581,-695890}
{389170,-907706}
{1530,206735}
{733623,-195012}
{-938490,622046}
{-150345,-585809}
{874014,879621}
{216281,-35847}
{-655159,-461251}
{202127,779586}
{214193,-692208}
{-871619,197265}
{644702,950874}
{-779407,-387216}
{-104278,880064}
{869721,426419}
{-684646,-606208}
{293624,127428}
{-890614,-455633}
{743855,90839}
{-472210,-702103}
{615394,-423536}
{-393153,-77230}
{775008,824753}
{-909819,-864925}
{816753,229760}
{848987,988098}
{856791,499898}
{-639149,99116}
{-846818,-11213}
{381749,-539843}
{110593,134908}
{-795555,-260853}
{547683,-356673}
{-694506,-508010}
{-942207,-880297}
{-246907,354396}
{-57562,370693}
{972554,-633066}
{-793631,140556}
{323304,-756992}
{-410522,-267655}
{-976934,-656324}
{-302072,-18993}
{-71530,198201}
{-257499,-605402}
{516430,831698}
{43439,936245}
{410662,-237729}
{-325399,926212}
{799549,221472}
{-674653,-206098}
{-132355,393774}
{491694,138405}
{756142,836683}
{-497854,684823}
{-984663,-248200}
{-946436,-612395}
{793946,-403103}
{111331,-214781}
{532001,-670539}
{-644730,-550317}
{-816045,718952}
{-678426,-740915}
{-844826,-973151}
{682025,574243}
{-974910,-463068}
{-623547,-848427}
{841902,-216240}
{-846409,-887503}
{-672055,-531851}
{-528727,-532069}
{780379,-201811}
{-127762,493872}
{-790400,225911}
{671787,-606492}
{111803,319}
{-107787,176163}
{-531274,-648822}
{499278,-989052}
{-204608,297558}
{485416,-990541}
{266868,-726760}
{-809289,-970842}
{-674482,916303}
{-414480,562111}
{837479,561253}
{-910323,-653412}
{-259665,-2799}
{-260898,-57895}
{209790,-503419}
{636406,-458670}
{-482420,-611656}
{-504437,879653}
{-421698,197170}
{509708,2448}
{-838550,32953}
{517086,-145712}
{-394004,264455}
{-641891,-378296}
{-616597,58208}
{200717,-981448}
{415764,991434}
{-584698,-694845}
{-517629,41194}
{337146,-280091}
{873037,-317058}
{-786170,-676236}
{722305,-560798}
{-227803,63936}
{-276361,-569039}
{-86251,-284305}
{28679,-157094}
{549405,133974}
{500230,-974367}
{-664886,207665}
{-940544,-828712}
{-347707,-330413}
{-985018,-3625}
{-200333,675148}
{650429,-631837}
{-787927,659273}
{253842,-93056}
{-321239,-824418}
{106183,948629}
{-582776,-114957}
{696992,639061}
{-443513,163336}
{183450,-330774}
{-79483,296532}
{660685,-770553}
{208809,-799205}
{285098,-324381}
{63873,-435667}
{594921,-695189}
{425935,169373}
{-653698,-617761}
{527193,-103505}
{-822381,-725299}
{-987528,-901680}
{-790837,658999}
{-702399,134074}
{-687892,854252}
{206287,760211}
{-42271,-630165}
{-329263,-312839}
{-126227,738331}
{81140,904880}
{384570,245186}
{177042,902787}
{-245522,-15760}
{299162,-348793}
{-709441,466395}
{-231127,-745845}
{-817371,-508108}
{161183,288987}
{-13864,-669721}
{468932,574341}
{-848045,-203262}
{921570,44137}
{568012,706712}
{-289765,193492}
{973730,-524147}
{151586,-199166}
{-902806,-356358}
{959894,-123189}
{76297,992144}
{-915507,-665876}
{-546813,319656}
{343643,-462214}
{-733247,-970785}
{-836493,-50284}
{557337,148033}
{-892839,-325168}
{153173,-485501}
{353593,70696}
{42463,-255483}
{-940499,-740477}
{741056,-77078}
{918211,872345}
{89502,992778}
{328600,469975}
{-672256,68951}
{143851,-963254}
{-566999,127918}
{973433,-699742}
{-616655,329035}
{941181,-10412}
{-740258,-531522}
{-358134,69129}
{993972,574738}
{-314726,-361135}
{-793726,-426221}
{875947,-145}
{458281,545967}
{-530560,-948644}
{-115067,-858174}
{518661,-22089}
{102381,168953}
{171816,335831}
{19140,251199}
{443513,-424687}
{-99024,-819754}
{564032,937401}
{-285561,-670799}
{-241376,835353}
{-845214,-797864}
{-534393,19570}
{-932746,-485618}
{-559113,-315050}
{-399458,806221}
{940200,-679587}
{-57693,-66980}
{80272,679826}
{906638,979514}
{-129883,31561}
{788354,-994386}
{464484,-524103}
{-962740,-864431}
{110942,647199}
{-931402,-23203}
{-135011,-455658}
{699217,-519678}
{-952755,-447228}
{-623917,-125573}
{-751049,-470842}
{16997,135226}
{-916288,852073}
{-533602,-377861}
{615303,747261}
{-787190,180619}
{855176,518051}
{-587959,-85992}
{-811799,89794}
{-929105,-512233}
{44443,-211580}
{758081,-283657}
{459959,724902}
{334854,24091}
{-570366,706122}
{-704265,-534332}
{385947,381857}
{-367646,197442}
{776894,545633}
{-35463,945357}
{-897207,779570}
{94278,940591}
{345802,341468}
{957325,84628}
{499926,695322}
{879074,835159}
{338785,227940}
{728582,-906670}
{-843554,-376348}
{-8398,-120975}
{963650,922766}
{338243,-301244}
{-510877,-261238}
{889330,564416}
{-995688,-639362}
{-484151,-387056}
{-750769,-302535}
{598842,-631866}
{-404453,-520464}
{117522,-617863}
{818274,-536848}
{-493996,-972717}
{-930619,250951}
{676608,260973}
{401411,-705042}
{24017,-81242}
{-928537,171165}
{-941915,-192956}
{186627,986291}
{-868066,688807}
{-89583,-213453}
{96264,193566}
{-593433,-16426}
{-754014,-45920}
{-736374,-765607}
{-43112,956976}
{206865,-428863}
{420771,873615}
{575926,-276544}
{116991,-688364}
{405716,-327875}
{-357957,879278}
{-627880,-809618}
{-603446,419232}
{746857,-403740}
{-2762,-714980}
{-919920,287877}
{-498632,747336}
{236529,-101075}
{967505,207315}
{625236,-784877}
{-820524,-594490}
{-570702,772006}
{312583,189150}
{-997008,269413}
{490267,918486}
{610458,839781}
{518412,691847}
{101027,409327}
{199330,-525930}
{520546,-380494}
{-784921,584130}
{-83670,796067}
{-425790,-337731}
{-252612,651210}
{-743106,433171}
{-856778,802683}
{883314,-863138}
{-145046,-755487}
{-850274,-230394}
{-748658,63378}
{-259511,247695}
{578620,320146}
{278959,-202857}
{-632813,228842}
{371150,438484}
{-854110,964663}
{-89085,193825}
{221516,49189}
{-658313,30149}
{714288,595657}
{-140610,-647482}
{359552,326548}
{486802,-765399}
{996002,82293}
{925118,959829}
{51820,-664660}
{305902,984065}
{-82103,13436}
{-933734,33136}
{574241,542488}
{161715,920454}
{37946,279802}
{315863,146696}
{-248648,-596316}
{-543164,93238}
{-197099,884981}
{-804592,942619}
{-796300,958374}
{-792992,-152731}
{-918572,831001}
{190663,120617}
{344550,-30859}
{334311,549981}
{267771,699242}
{-871577,-488193}
{-645465,662890}
{362392,824893}
{285153,-552397}
{-189087,952126}
{-426945,-939851}
{-625581,-329664}
{-443291,521212}
{226264,-19742}
{492970,-347184}
{-16752,-173323}
{864968,-296220}
{917233,-106191}
{-749829,623932}
{572872,-824260}
{538001,-368029}
{-873376,154493}
{70402,-740206}
{710753,-426058}
{639249,148274}
{-7621,-419158}
{337506,169858}
{-33684,445039}
{-858088,-854450}
{-200838,-616307}
{29119,-913894}
{788541,834093}
{-99228,-21268}
{-273831,382799}
{520515,-521714}
{-583773,-644384}
{298320,-210322}
{-26274,325897}
{220140,-313766}
{-98242,-991968}
{648724,304320}
{972162,52390}
{795275,83874}
{577856,857908}
{745590,412332}
{413358,864257}
{-978021,-679178}
{-844380,792232}
{684382,452657}
{-339170,704718}
{597651,-31991}
{-35348,-88680}
{-476628,589800}
{-757742,-560483}
{150578,849023}
{910807,-43560}
{-774805,-807229}
{519764,-248419}
{-819037,329920}
{207308,-153821}
{-438113,610920}
{234677,968615}
{411064,417212}
{-977390,-472556}
{475489,-866169}
{-310230,149666}
{431997,502151}
{416687,-841740}
{-436592,569153}
{-142561,575024}
{-873903,-912494}
{971508,-603486}
{-183333,960748}
{-621241,659828}
{108500,-211041}
{336450,416985}
{-23939,-962811}
{42403,238625}
{48568,-286096}
{-573167,985571}
{-396236,287061}
{-575232,70714}
{-627367,-245917}
{853036,-255357}
{167538,-561974}
{274500,-644746}
{470217,-861644}
{-857423,-318382}
{312032,-789635}
{70830,-607994}
{179102,-180512}
{-516812,-427611}
{-172536,-412790}
{-308683,288605}
{25375,-340782}
{34461,173455}
{301605,-752256}
{341937,626131}
{214159,553177}
{279512,933820}
{488873,-936084}
{441143,-94955}
{411936,-904816}
{131900,-792891}
{41360,361439}
{942395,422836}
{-831213,-406024}
{993801,81271}
{-241951,-317227}
{279042,-186611}
{884919,-655875}
{169697,-5821}
{-30909,631353}
{-873331,-648357}
{-67201,333766}
{949722,580673}
{-469391,-874767}
{-828582,-957911}
{-671304,-248817}
{-581049,607556}
{-140398,103761}
{-811597,755270}
{324997,458298}
{22572,466391}
{-455370,758896}
{958034,-997451}
{849091,-507336}
{537904,560598}
{-872299,729030}
{-416477,81192}
{91834,-53191}
{578461,-124869}
{416238,-836281}
{637570,522107}
{116996,435300}
{181332,851703}
{660256,774526}
{65031,-373705}
{395208,789772}
{-983478,-44498}
{353904,-292486}
{751509,996634}
{399534,-41905}
{946330,671497}
{-992839,720317}
{301739,-251735}
{-557917,-226115}
{993147,978109}
{-188391,857023}
{122187,-808406}
{-322588,-621087}
{-780917,394003}
{257104,868624}
{-245340,-292790}
{-198864,-381649}
{-826517,-576059}
{148852,954809}
{323736,-311259}
{-169022,433742}
{743429,-242192}
{460563,596376}
{268173,64657}
{-445069,214545}
{-324564,-804993}
{-260684,781454}
{560013,-267743}
{543558,197472}
{-47728,806020}
{587480,-769693}
{328559,-878189}
{-799157,-82211}
{-401837,-634135}
{684004,283939}
{508300,-10050}
{771667,857345}
{684187,-364686}
{-102757,-164317}
{968729,241942}
{653739,410104}
{766856,236595}
{978326,-731876}
{-109215,-56983}
{-467948,-218777}
{614690,460799}
{-236340,185761}
{-704621,-491453}
{-307354,932434}
{982795,43569}
{726562,-966246}
{-35869,-235158}
{-974555,692951}
{-555897,343689}
{-815866,515806}
{-994152,397345}
{-464314,-894215}
{535806,926729}
{-713228,98143}
{-471700,771415}
{305736,72496}
{655114,690870}
{-464134,509965}
{250932,-278289}
{755587,680855}
{-628787,-72258}
{-537555,609612}
{-540703,-492507}
{-882390,-745071}
{-499687,-526982}
{161114,940605}
{-462755,645793}
{-428396,546733}
{452729,917698}
{-826393,36536}
{-426834,732033}
{-612545,-365226}
{-431543,594551}
{-447654,41703}
{-791047,165750}
{532642,-795126}
{368473,12652}
{240131,80459}
{96730,-494687}
{326595,-340005}
{-789121,-906294}
{988210,-184182}
{672491,517198}
{99414,-227501}
{25145,699752}
{807841,-969240}
{-629702,-650844}
{-360839,-751434}
{962403,423732}
{642723,-248367}
{994846,38845}
{596388,80646}
{24999,-923809}
{597607,774410}
{875474,702105}
{453101,-423270}
{-148264,884615}
{-973417,106199}
{-935545,-581021}
{-929891,190464}
{479063,306228}
{525819,-822478}
{-24390,-674604}
{-15119,-929993}
{-981876,-954370}
{-984587,-442052}
{-242612,-970563}
{-240237,-127391}
{-312297,-832969}
{-32756,-276408}
{-698528,53136}
{85884,877031}
{-834735,-541550}
{447468,257952}
{-43673,381082}
{945040,-40209}
{460592,613952}
{528624,68994}
{-359871,-459298}
{-142259,550514}
{-723228,314814}
{112664,-379274}
{-356779,-477248}
{-787329,-559154}
{909135,778268}
{-581965,-701908}
{6392,-943090}
{53033,644144}
{-585666,465455}
{568723,-373168}
{123584,-745819}
{-404871,195831}
{-515078,-270262}
{-858361,594377}
{-170375,-531903}
{-31068,-518168}
{172003,352063}
{865350,703227}
{-612645,-936845}
{-791018,-331521}
{662274,440136}
{-610953,903886}
{90477,523235}
{-130333,775279}
{62023,-80062}
{371072,-434806}
{269333,-519732}
{59824,-403444}
{-971537,-761231}
{915092,-400815}
{619403,164113}
{483951,89072}
{-66733,-991846}
{-989422,940021}
{353800,874604}
{-829506,654222}
{-677127,939029}
{-599068,634786}
{782392,486706}
{-738291,-330815}
{-781911,279827}
{786311,-67086}
{716600,-72233}
{-256736,-902645}
{-178906,44580}
{-181515,-33442}
{-996765,-748748}
{-132925,-95577}
{439221,723168}
{-632252,-884141}
{-768942,450454}
{-719828,-959541}
{194770,232205}
{201986,858691}
{822796,970805}
{723999,-389056}
{-960287,-907251}
{-420976,-496887}
{784764,-734096}
{818938,440324}
{734756,-426991}
{975177,172490}
{-930118,-753692}
{728177,-817335}
{773471,-317999}
{34475,902865}
{-280725,360829}
{367594,-631869}
{510682,-557590}
{381539,283829}
{873376,-484271}
{217267,327013}
{63189,703685}
{496896,-953902}
{799007,914282}
{634384,-268950}
{642008,149422}
{556620,853702}
{507770,-68545}
{-158076,-234275}
{77568,355928}
{100006,-907583}
{-624561,-65612}
{-405012,-922509}
{-679602,589065}
{-542180,703216}
{299237,-293486}
{204318,-715578}
{-502719,411849}
{-381336,-538736}
{-659795,-301839}
{975910,111826}
{-333276,928732}
{-662157,443904}
{-440706,937207}
{-302150,-482409}
{724291,963093}
{-732188,-148521}
{-624677,-456789}
{-711706,-293096}
{306504,-957436}
{-890773,-448554}
{-694228,-13501}
{557044,-356746}
{390167,942459}
{-340166,32836}
{578338,602428}
{-95238,890523}
{-635850,-888903}
{-286296,-376599}
{-760215,13900}
{404509,154091}
{-690485,-435530}
{-224528,-513993}
{476490,-648408}
{-11943,10468}
{-905388,211413}
{-273825,-209206}
{-496612,-388298}
{593753,214296}
{675938,833387}
{636691,221832}
{-982299,721907}
{-927670,-679033}
{-150245,-61739}
{996958,976610}
{12551,-394689}
{-944296,-927540}
{777310,-520699}
{-145304,-564179}
{649770,-158843}
{-536960,-928996}
{246821,629774}
{-298679,-255846}
{-8289,954533}
{-296519,572818}
{161497,-524828}
{-873047,-952903}
{893592,100254}
{-468121,-154754}
{575484,514218}
{909411,-222392}
{-457597,-870285}
{577496,-864944}
{-55118,564293}
{-997277,969480}
{-665940,-358417}
{135982,404500}
{334698,622628}
{-207280,680308}
{-21943,455992}
{549193,856931}
{-747705,50974}
{975418,672848}
{-127186,-812416}
{-581435,11633}
{654132,678740}
{479280,-563287}
{946640,137661}
{-377212,-618643}
{-452814,388397}
{727070,-106586}
{129507,-635923}
{-172915,627074}
{800316,206957}
{-183361,817818}
{-826522,662831}
{468569,365649}
{506589,-868113}
{-852289,606413}
{-930699,-211237}
{-926891,-449159}
{-662624,525301}
{-463359,531483}
{-817096,49111}
{31285,725547}
{724304,808531}
{605357,-76887}
{-694278,676668}
{163433,-348373}
{300442,-709041}
{735291,-609179}
{990337,-875050}
{591550,-77995}
{231253,-410945}
{-819969,928164}
{-812955,-135413}
{730657,-320944}
{-394459,-831898}
{-826008,-719135}
{617866,356464}
{231778,562267}
{-839485,336640}
{16541,-692198}
{-388133,-324383}
{-348395,-186887}
{230810,-909603}
{-496860,-391660}
{-259919,-361139}
{-701083,473227}
{452116,718519}
{111668,816653}
{756826,-655590}
{-823361,885074}
{898260,147987}
{-941912,28343}
{-287772,730526}
{-868387,47921}
{-50618,-789159}
{-214155,699087}
{783845,113200}
{-715652,698376}
{-311449,-527530}
{-386010,492190}
{-982355,699636}
{463468,208241}
{-69494,713372}
{640210,-773130}
{-804134,-549760}
{-403103,133697}
{-94497,-486413}
{254099,-191288}
{-719818,-124193}
{193978,734371}
{848335,-547122}
{-897200,431098}
{-725081,-221119}
{747492,-361235}
{53041,359496}
{-344750,62094}
{478707,766353}
{555721,454657}
{-466964,411099}
{-359029,583997}
{-341554,-249292}
{196930,449534}
{-458175,-594111}
{878314,-385991}
{-879492,585203}
{-690065,-357767}
{-78638,-39692}
{648061,-558776}
{465803,-115659}
{-937094,949703}
{-892723,235191}
{-237017,-683554}
{329024,70220}
{-827116,694618}
{-752351,-380420}
{-394997,-427025}
{-784262,560531}
{144875,-153622}
{-572546,845632}
{46994,-963071}
{316441,-395108}
{16775,567810}
{-861034,-206536}
{924424,153828}
{-213243,430039}
{-743091,914216}
{490974,162199}
{-807532,-432486}
{-195559,-786028}
{-954318,499960}
{-820566,-108379}
{858556,-972173}
{495065,948416}
{504372,-590792}
{659477,-570313}
{-915259,590980}
{348892,360151}
{249344,155559}
{-85105,851898}
{-81644,52457}
{744781,-851864}
{419002,-799997}
{232644,-545486}
{891608,777220}
{-550471,-580707}
{515980,425223}
{-37203,-581744}
{619689,214055}
{-672073,169121}
{27073,688052}
{-339427,407621}
{-407001,508532}
{-359210,312785}
{344004,-994775}
{-533627,-500054}
{729219,73283}
{-298527,-10864}
{-211522,103818}
{-450952,818982}
{-733278,-852423}
{-416751,-486177}
{-903215,-660461}
{-57468,145655}
{-911623,224976}
{461343,54249}
{-453255,260812}
{-706505,-799158}
{925806,569269}
{816788,140310}
{-536396,-193842}
{-998285,-936050}
{76935,638555}
{-915366,-248141}
{887871,-791327}
{-625745,-71157}
{-760565,-931105}
{-214371,334353}
{390685,381630}
{-904692,-817375}
{997206,556903}
{667233,281191}
{350995,-186478}
{700002,-46788}
{935060,74916}
{-49307,-418697}
{-455965,347460}
{-155005,860783}
{-139263,64781}
{-741229,-917098}
{-973989,-587463}
{-398209,171554}
{612144,1198}
{655741,138442}
{-738722,-990861}
{-169236,-45937}
{-787828,151994}
{493689,-176777}
{-691167,660167}
{916991,-941144}
{596692,-746084}
{-880737,-919636}
{-888929,-31684}
{280638,-403663}
{225338,153019}
{-661747,705204}
{-131035,960789}
{-715592,-614158}
{-881273,-120213}
{-763268,-899967}
{-468843,228859}
{46270,854945}
{-225177,-509135}
{-374759,758337}
{98208,-72318}
{658056,-163081}
{83716,819837}
{-841642,-499179}
{-169953,-59965}
{916059,-6331}
{-478372,-546660}
{-248304,-877424}
{-61120,-678812}
{-673217,295502}
{643687,603917}
{-353642,-795813}
{-386632,-776818}
{-326187,962427}
{-335614,-176189}
{369580,-448930}
{40353,-186874}
{-6632,470502}
{-116215,654147}
{733013,511951}
{-861236,940835}
{108917,-28980}
{449345,546949}
{777281,768125}
{-160618,-49702}
{-437376,-336069}
{631622,-541947}
{477173,2778}
{379665,-562830}
{-883873,-451613}
{315478,670642}
{31438,428892}
{912266,-359306}
{-517299,-421731}
{204089,32054}
{-54573,56670}
{15443,441320}
{-729810,751033}
{409993,-656546}
{-378940,-151986}
{-82532,677845}
{-725167,267250}
{-100251,-647518}
{889635,107563}
{842187,804394}
{-960316,135783}
{495600,-848739}
{396266,684245}
{-30516,-597128}
{-980165,-203439}
{-719181,-753740}
{-73643,32393}
{410186,-524825}
{-910713,-777808}
{-489935,799351}
{145770,883499}
{882684,-450469}
{-900504,461762}
{-23363,-746999}
{-76804,49835}
{-134678,-894490}
{-272266,-970202}
{-335842,648402}
{-290146,176398}
{49526,72675}
{799275,88212}
{-268438,-956644}
{133102,387731}
{99637,-831670}
{991518,134103}
{608422,327471}
{-869905,-108395}
{167734,-906459}
{-234006,345145}
{866881,-884687}
{826766,786263}
{-591637,-816805}
{456802,-429013}
{-288911,789}
{297351,115244}
{-327253,-987593}
{53372,-619203}
{153024,-438735}
{813305,424691}
{361430,-506595}
{-747901,920455}
{-729090,714127}
{67427,-528525}
{-888073,511438}
{-367353,380197}
{153028,-18665}
{562429,889775}
{-721850,-779090}
{850477,-506562}
{-139286,124506}
{-605559,-156892}
{206146,-953576}
{-317470,-130874}
{189702,473830}
{-111394,-712989}
{278473,302993}
{710121,-745514}
{67243,93119}
{-560049,-684932}
{-918342,895192}
{527777,224808}
{-694104,988111}
{-99241,-157240}
{-230176,-543662}
{788289,308203}
{196194,-83831}
{-651334,-559437}
{444269,323985}
{480694,208024}
{284431,498795}
{452732,279886}
{-116269,623204}
{149722,-315587}
{851230,102160}
{-686680,590738}
{634725,-139993}
{19014,-808717}
{99650,205617}
{-482046,753789}
{346049,539871}
{345398,-841689}
{291874,217690}
{642444,-146501}
{278648,429587}
{-671511,-119607}
{-64313,-842042}
{-847726,-663174}
{-9820,-726546}
{614001,70345}
{-67580,-402929}
{-614962,24191}
{872924,709773}
{210580,-352593}
{191603,339753}
{-827463,-270102}
{-761470,192501}
{601880,-799846}
{-69381,-416483}
{789203,-614953}
{-412952,243558}
{672604,-416925}
{-827784,940535}
{-315103,11028}
{-244283,-970543}
{984876,-552622}
{10160,775600}
{-928278,-16987}
{752276,-483261}
{-893696,807586}
{-693863,-413724}
{995755,604037}
{-146781,123199}
{-900466,-222912}
{-200423,746989}
{-426062,-506929}
{-61520,603217}
{927374,-232194}
{714420,148700}
{70670,-468711}
{882816,-867607}
{-823229,212406}
{607530,-189350}
{-760370,211929}
{204967,814105}
{781446,272076}
{692217,724539}
{-210513,17336}
{-340657,-395108}
{493961,224535}
{-85408,653583}
{-110164,-704667}
{717657,-965972}
{83569,513467}
{177324,-575671}
{468253,-518164}
{-996449,491294}
{-39285,628900}
{-129713,-7470}
{184992,-592008}
{-749408,438750}
{314526,127261}
{-227220,916686}
{-332937,-22881}
{866621,375293}
{-748503,67598}
{-323673,673592}
{-305705,448313}
{-342077,-406588}
{394777,666953}
{-273779,835969}
{55486,-973101}
{410023,-346512}
{871086,-592240}
{7678,-740423}
{49929,-368496}
{112797,567109}
{-827433,-648071}
{854700,744927}
{-898388,350792}
{103419,-503935}
{-629913,-206261}
{-362005,469475}
{172419,-322440}
{131554,311290}
{-160609,-97198}
{-480400,443994}
{-597151,205697}
{10588,-712073}
{324306,-315091}
{383517,-135244}
{-141036,359652}
{-384232,268576}
{-667302,78649}
{-244898,-563488}
{-354427,-61117}
{-515816,-561014}
{210022,44933}
{-660671,-667975}
{-156361,-592797}
{735568,85433}
{745647,-587570}
{-242223,351092}
{438741,998664}
{-222397,313179}
{954283,544458}
{538289,-416660}
{277058,753742}
{-389328,-933995}
{40256,-644018}
{672621,916129}
{-962817,-102917}
{992970,136132}
{292707,-80703}
{-930022,-562645}
{543818,-738205}
{-674062,105119}
{-193762,552296}
{-299745,-533243}
{901717,966275}
{89255,878936}
{819996,-249957}
{-975502,475596}
{-647489,489464}
{404499,-591366}
{-380720,501643}
{612087,943027}
{189545,445487}
{-530207,-179261}
{-802560,618719}
{760321,-334379}
{345114,-766358}
{-936926,866375}
{501385,-516610}
{439902,182772}
{887437,-426746}
{471180,-286345}
{553725,-88799}
{36377,-240353}
{-284020,-649604}
{882934,-575590}
{-439494,-53288}
{70334,-27341}
{-864320,412414}
{97092,-646238}
{640822,1861}
{-676715,95688}
{-285924,700180}
{816769,590175}
{-886468,-135657}
{-398022,433072}
{135584,634840}
{-581244,920494}
{534614,936263}
{-201568,209062}
{-814242,-174849}
{-222009,887273}
{-445485,-583778}
{-222927,624348}
{-899335,-628188}
{58764,739642}
{-989535,841706}
{744853,197095}
{478509,-708605}
{692467,327494}
{174305,-499958}
{965121,274244}
{420492,382031}
{488111,-109633}
{-316075,-705747}
{39105,-657021}
{311785,736633}
{998502,179201}
{-12397,-88538}
{-321965,-360471}
{-820712,740213}
{382673,-304967}
{-838183,796674}
{-432055,-913403}
{856319,266590}
{-751160,-64625}
{-643450,-741074}
{71444,226371}
{-881045,-200978}
{853428,-999464}
{-35157,568898}
{286831,729551}
{-650834,-34968}
{478931,-165550}
{289755,-124794}
{45167,771855}
{-354747,-708429}
{515776,418283}
{541029,-55144}
{506480,489508}
{-817835,-596307}
{142568,-456144}
{705480,312022}
{-450602,-713859}
{93707,532022}
{-167178,-678916}
{-974486,573065}
{37253,675278}
{-624048,-188851}
{-551941,-235939}
{744433,45066}
{-668837,518883}
{-218211,-890527}
{38209,649095}
{-340500,12158}
{-321731,269840}
{-959021,-749395}
{-140685,286881}
{-88792,80153}
{-127871,557172}
{-168440,-768470}
{572638,737843}
{158223,327889}
{474437,-944233}
{611919,981418}
{715959,-637722}
{637244,599379}
{-835411,-629696}
{-122747,-729000}
{815730,127021}
{-253842,-972407}
{-89638,680236}
{165764,-454161}
{448450,-723473}
{328257,-850809}
{479402,-204516}
{397169,816034}
{-437357,705351}
{916466,-937978}
{149894,-744660}
{798365,-715880}
{-327701,851007}
{-280704,856624}
{219318,880755}
{-513155,347885}
{158343,678710}
{286491,117910}
{271898,270542}
{98388,354075}
{-462774,-600547}
{943896,-540582}
{-36810,298199}
{155124,537476}
{-736320,-425274}
{869871,977696}
{-442753,249029}
{-271658,-485730}
{-845184,514908}
{-61947,-507790}
{-995327,167221}
{489073,-982417}
{-957881,-285201}
{987873,-6517}
{-29633,-8765}
{-895649,72722}
{580772,-85409}
{643120,-259975}
{917689,307395}
{168892,669152}
{-734500,-991523}
{735749,189996}
{809085,-103671}
{-211756,-482565}
{-764024,-472246}
{679673,564089}
{677917,41120}
{-198294,10581}
{-183124,173665}
{555642,721253}
{-599422,587960}
{38316,122205}
{156997,-246481}
{-845171,471030}
{-719053,-406896}
{-740922,-368639}
{456579,-361417}
{-942966,-895448}
{-463092,-353565}
{-72430,-822247}
{-588720,103096}
{916297,-475477}
{-86277,71194}
{336848,-269744}
{19136,324148}
{750830,504489}
{-221501,-233828}
{-370822,560357}
{-161800,911931}
{237580,713445}
{788280,669555}
{-261471,437055}
{-607459,-761209}
{536296,-609208}
{-642250,88726}
{-417609,-491112}
{-831036,176005}
{-308949,429471}
{711088,-259356}
{75323,-290164}
{-13111,559569}
{835569,-825703}
{11811,9388}
{600510,45828}
{422042,-18660}
{629782,865219}
{-584157,868926}
{-376483,860762}
{728962,-457500}
{-589107,42348}
{-234629,67337}
{-70736,-785185}
{371997,-260768}
{288975,379647}
{-806060,569611}
{-926162,-90636}
{850702,-219654}
{349838,-559226}
{-350738,-938106}
{-295226,469751}
{-45634,-187500}
{893505,244740}
{852719,400605}
{244722,952503}
{76376,53731}
{-471158,529180}
{795018,798869}
{709075,275965}
{-999139,-607818}
{67611,-629205}
{666908,-217708}
{-558050,44051}
{897866,-579139}
{-747738,-227918}
{-612604,669997}
