{-870060,524568}
{-169202,-887609}
{-360027,-659660}
{395037,-385703}
{-567134,773343}
{550422,85894}
{-304461,-519311}
{158821,153580}
{-176075,40119}
{513872,-759828}
{-479713,232474}
{-764474,130608}
{369459,952793}
{544662,-748142}
{144645,638275}
{924150,-706045}
{-502632,482501}
{192391,-408902}
{698814,583852}
{-815052,-831893}
{136909,104392}
{860371,49193}
{-156984,-345482}
{516321,-699858}
{316189,-553956}
{943186,-217682}
{159733,-142284}
{34493,-159295}
{-277360,-371473}
{153219,-661247}
{-626633,-428336}
{-576754,680406}
{829051,-438522}
{715719,932734}
{976238,850237}
{-567693,219133}
{310218,501284}
{529772,810640}
{-206257,817858}
{367169,194452}
{-732624,486955}
{-807678,-842294}
{-531705,-350144}
{739061,-981451}
{-678383,-31214}
{-682263,364558}
{-80830,190029}
{-680678,681218}
{-54454,-898644}
{-624861,683045}
{951967,774463}
{-639465,-258804}
{757146,526001}
{650372,-846427}
{-109973,-216200}
{-457936,240952}
{584090,-893021}
{399031,884016}
{646253,79022}
{-932891,122064}
{-146344,166443}
{575624,564917}
{-86324,994748}
{-197033,-56649}
{-893794,-27072}
{-562733,-680821}
{-606565,531703}
{-616169,266489}
{820332,-596228}
{482801,81552}
{-460760,-113384}
{-348998,475915}
{156701,-572615}
{-451074,965419}
{-531779,-634092}
{-150888,428960}
{-370512,885675}
{186331,-940937}
{-562025,341882}
{261352,672314}
{839285,-655987}
{16863,-866497}
{637026,-215089}
{438168,-796132}
{187735,180492}
{649032,-539656}
{-694249,159078}
{-217834,-892154}
{113319,384476}
{-206544,715824}
{788559,-668482}
{611960,35407}
{664919,-692260}
{-855828,562006}
{-150451,-24177}
{107974,462403}
{501470,388475}
{134849,-107081}
{-590709,-668635}
{-277174,2362}
{-956940,774543}
{-963536,881344}
{-613131,-771}
{-858850,-460898}
{-828553,623831}
{-509169,405310}
{24973,302545}
{296485,-762740}
{36527,-584691}
{910830,114049}
{408553,763565}
{96494,664721}
{629334,925449}
{-537963,238380}
{-441701,902084}
{-882832,-510109}
{720605,919422}
{597833,-192392}
{-185290,-792289}
{217419,-243830}
{782560,503755}
{-55534,920459}
{-320060,753920}
{5863,-159249}
{-395828,394900}
{149140,-518546}
{61749,-653214}
{804843,644420}
{-103321,-944924}
{927310,-174590}
{724922,-487259}
{229537,494252}
{762179,137525}
{994945,-282748}
{522404,-372860}
{-870004,-951647}
{-202453,650680}
{317450,-414130}
{272278,810157}
{66397,164179}
{-230559,776893}
{994775,-837695}
{514101,-362923}
{-264833,875929}
{248138,-634048}
{-870377,644960}
{949567,681470}
{-796523,-881538}
{665853,-289584}
{-718071,696304}
{856333,-134776}
{-410794,625451}
{-55812,743021}
{-826175,105842}
{361595,828704}
{-151460,-703699}
{-887172,-514938}
{-639062,874413}
{-307466,-653559}
{-56892,414191}
{-57006,-75891}
{-582190,-695921}
{6044,138901}
{271865,11815}
{354382,801277}
{-774993,525837}
{203377,-356217}
{976904,-891473}
{446119,-435589}
{-186097,9092}
{693134,-868146}
{509092,-161033}
{443713,893917}
{-637999,-856663}
{-636147,-657144}
{501786,165458}
{552980,-13212}
{769557,-931218}
{688797,464687}
{716323,-579862}
{-588029,-934239}
{-449030,-622903}
{522279,216726}
{347162,490469}
{20231,-157717}
{-44484,289476}
{-406797,931170}
{-416881,-320153}
{-540308,786436}
{82291,-593015}
{-726384,-147135}
{-710425,492187}
{-659785,-557442}
{-257338,956050}
{-156578,824254}
{435248,615368}
{-435798,-483394}
{329641,641159}
{404648,-648069}
{462897,882728}
{-827159,-345449}
{324086,267131}
{-707216,-572623}
{-272791,636520}
{589794,263676}
{714821,-493958}
{730128,271540}
{-319281,-834205}
{631437,749435}
{999652,-954687}
{144950,849332}
{715300,163328}
{-124263,-261526}
{-850339,995551}
{453009,-291990}
{-939859,-955728}
{-824349,45316}
{758727,49366}
{45812,839917}
{-421547,-103204}
{-948749,-903393}
{675713,-935052}
{684534,-419510}
{-390236,-232685}
{598898,75582}
{315003,779801}
{-542146,158926}
{141461,-28002}
{-663859,-444795}
{-867338,-505291}
{-125387,-213261}
{-818537,-767206}
{-760946,-293559}
{-486237,955264}
{211576,510575}
{-894819,-480246}
{-506972,-935248}
{-304887,-444679}
{883839,-464397}
{140884,156809}
{74390,-496278}
{-42226,-626009}
{-84230,-125340}
{712160,-56226}
{-49126,630439}
{-469011,-302786}
{-770056,573725}
{-517285,-331269}
{-699401,189301}
{797588,513929}
{470392,379367}
{-281854,438682}
{464065,684993}
{-662738,-285926}
{-791961,343733}
{108683,-456418}
{21048,-68209}
{979528,-218953}
{258406,-669471}
{552412,871240}
{-695773,468053}
{-581010,-309804}
{-132128,-719214}
{-365538,-567394}
{339850,242220}
{-254740,324795}
{96492,-53406}
{620918,702381}
{-517877,193700}
{-924412,-508855}
{-675541,334349}
{-440699,946164}
{574344,136924}
{-686556,342231}
{-974485,468952}
{838783,-430592}
{860265,-974046}
{-646296,-878214}
{-747968,-881414}
{151303,487714}
{52958,-73230}
{123357,-559562}
{-329598,-730243}
{-236844,-43539}
{822125,918783}
{537485,308755}
{-565056,474119}
{-536244,-960505}
{141969,847217}
{486195,881668}
{472290,-21172}
{291243,843241}
{-119295,100287}
{114516,460732}
{117710,-914430}
{933682,-761656}
{464167,-340977}
{534149,-284654}
{-871553,-752571}
{-407537,313162}
{-394832,220611}
{-859490,-707419}
{653192,-149653}
{-52280,662524}
{-38680,-985309}
{781644,-616267}
{612788,371490}
{-964649,-102655}
{135099,387328}
{-41607,490288}
{753594,-281671}
{588249,840820}
{-503195,236756}
{133090,456534}
{221860,-803202}
{-31175,582987}
{-747622,679364}
{102060,2526}
{365091,698526}
{-265391,617267}
{883973,53424}
{744045,281440}
{-374981,707911}
{-508997,90931}
{-298211,-82845}
{-495444,774424}
{888068,850873}
{530793,922045}
{877661,468827}
{-522426,624608}
{-353407,-822063}
{-623415,-156020}
{-720287,840396}
{-361235,113264}
{124766,921262}
{987775,-107324}
{855774,-5638}
{844918,794105}
{-962764,-97727}
{566160,544803}
{529612,-539177}
{37016,-658649}
{-653577,-335842}
{-941716,506786}
{19316,212686}
{661170,581058}
{-659957,247111}
{-969531,-31063}
{695612,-426988}
{-741180,412911}
{-184046,36108}
{191918,960249}
{573818,-593968}
{698224,377421}
{890809,-102797}
{-453444,-396480}
{222599,918684}
{-427603,877035}
{-598846,-255909}
{-974537,38996}
{-389091,-820341}
{363487,-482495}
{859292,151633}
{237651,-498791}
{890080,461027}
{267567,-929332}
{-769704,694175}
{-919898,329593}
{-403134,-951802}
{384694,57915}
{538087,593720}
{276160,-791486}
{-28483,-2420}
{109074,717961}
{-635492,623018}
{-182305,-901376}
{621043,-389058}
{805973,768222}
{-175020,156796}
{972952,-135918}
{200795,334484}
{-588590,-707146}
{983080,816469}
{801273,-269322}
{-89521,-465051}
{142352,-758053}
{-113713,287052}
{-381631,88098}
{79808,-929294}
{993527,929479}
{485102,-141989}
{-982292,-745689}
{-625189,-4304}
{-962512,603413}
{-714206,681388}
{350433,-715261}
{710568,135639}
{799492,-199198}
{329564,-607967}
{-789497,-420666}
{601394,-700726}
{224327,-158629}
{713102,-71367}
{-128003,-530776}
{-468180,579664}
{250031,-589264}
{-638549,409950}
{69384,879730}
{-774087,-753184}
{-403093,-455445}
{-270329,216729}
{-831939,755403}
{-932419,86288}
{632427,-280544}
{-391281,-736020}
{558110,-168443}
{-714704,-849109}
{870438,270991}
{349864,57598}
{753724,-419}
{-185065,-905590}
{799259,606967}
{-395128,206703}
{-477235,-322432}
{-333771,-309735}
{513092,-381975}
{586945,563257}
{289573,63808}
{687382,292130}
{-674032,-714179}
{279082,-577895}
{333027,948256}
{590366,908006}
{-357216,-966413}
{248053,321828}
{-130343,-12263}
{392033,-859864}
{758990,690722}
{531922,794389}
{-168942,50246}
{519133,-862765}
{-766732,-857509}
{914344,70909}
{120470,-899411}
{943065,615567}
{-851815,740126}
{93404,767185}
{314156,-58653}
{-331180,-746637}
{306093,149694}
{-338979,783623}
{340775,-490452}
{-960806,985894}
{449307,233355}
{-297531,842057}
{-854969,-963475}
{859128,802560}
{-351254,904157}
{-209856,-149682}
{889312,-352969}
{-783152,-181236}
{101879,-812169}
{933630,48095}
{-591934,-11745}
{758680,134781}
{-803557,-318666}
{726717,-82542}
{663981,-984646}
{-811373,-198090}
{-617472,-349661}
{-182982,376698}
{446326,744477}
{-239746,-351938}
{-436695,575215}
{694451,-816439}
{-611768,324063}
{3964,854893}
{50910,-209535}
{-639309,-527308}
{-493175,-846139}
{151042,294723}
{905680,-788148}
{-46193,477061}
{924170,599602}
{841776,586568}
{696046,645078}
{382336,976488}
{444170,-645431}
{-539202,219948}
{-365589,-82010}
{131181,106742}
{878695,-20482}
{197836,-131655}
{921652,-266236}
{949119,216497}
{583849,-543999}
{-357579,604930}
{-809042,653449}
{764512,-551071}
{-985035,-882176}
{-215601,-595253}
{-309063,959740}
{-141210,-688469}
{-75162,366608}
{33413,192907}
{-176978,338176}
{-125047,-621694}
{979300,-811452}
{36200,-850654}
{-823691,-121944}
{-505129,208459}
{79878,568531}
{583605,-474247}
{-607794,-739071}
{-220169,-361422}
{901633,431369}
{-616577,801596}
{610914,-405168}
{-770951,-251832}
{225694,482620}
{581800,88380}
{806289,959434}
{-225213,262925}
{-12228,583178}
{494815,587571}
{-863811,-777270}
{-643366,-522589}
{367963,-196857}
{517574,176356}
{-149686,387318}
{975145,-538744}
{-863037,-653176}
{-543694,19079}
{270484,-79264}
{862450,301408}
{-644061,-217174}
{-820501,3995}
{566319,-382085}
{-78555,-565834}
{-561250,336443}
{-496754,-549448}
{-188869,-199587}
{267564,-318730}
{-517760,591758}
{-966434,-863946}
{-542564,-111213}
{203858,-81211}
{933055,907051}
{810175,-715546}
{603710,87361}
{416129,301397}
{460494,827648}
{44405,478178}
{456123,208088}
{-303436,943589}
{-225452,184798}
{825637,71669}
{815477,-337618}
{83620,202493}
{87667,-489541}
{240233,-237540}
{75609,874837}
{253427,134035}
{669064,-70004}
{219176,961045}
{-337702,-303257}
{-974676,-2435}
{572890,712914}
{-978194,-27978}
{914582,469847}
{-721240,202387}
{441214,922002}
{-932565,-732042}
{-218706,-210088}
{578048,774223}
{222998,-482560}
{956090,810493}
{-931853,-75678}
{921220,598894}
{-68956,59821}
{-440940,308785}
{-864162,890027}
{768395,-111646}
{-188384,229583}
{141742,52143}
{838914,-763687}
{-442886,-641065}
{401975,-550361}
{11248,539561}
{-896519,-354618}
{612336,174805}
{97468,-982193}
{-444463,-831305}
{-199156,43508}
{476071,-190882}
{903958,757960}
{-600388,827615}
{727108,-680319}
{-685495,658663}
{259511,-540673}
{-712190,505849}
{3967,-71886}
{752429,-395082}
{-522510,90091}
{-969062,656803}
{-136937,-72611}
{710744,-605395}
{-409128,-192727}
{36544,-551163}
{766432,557548}
{-922817,-693746}
{624171,86724}
{-738542,-326400}
{-599148,216411}
{-685784,280146}
{-4872,253228}
{-208448,-118926}
{-464440,530739}
{-629103,-351082}
{45319,-883506}
{-699833,696340}
{-645916,608871}
{771555,463609}
{-398889,336342}
{558228,619215}
{-650241,-409923}
{-411436,-569617}
{-717311,-277616}
{181526,-234622}
{-923705,-714639}
{769509,990186}
{-932085,-294233}
{300295,512979}
{-100400,748379}
{-720906,5591}
{-289616,-892359}
{294161,854083}
{488974,431623}
{-265469,-945380}
{-266835,-206364}
{708559,-554664}
{197742,-839296}
{139537,393864}
{646593,-937296}
{450202,677118}
{-360099,-716158}
{-49048,-860120}
{-456647,401512}
{-341324,-492665}
{777718,-976215}
{-176846,864909}
{-211798,282691}
{112080,119675}
{587048,-134746}
{-534368,-951979}
{616848,674721}
{346665,-15738}
{-17844,-78636}
{917529,536628}
{-782747,-791327}
{297626,367007}
{-783834,39269}
{-52117,346216}
{381737,-627138}
{706821,-889783}
{-671827,-437854}
{948963,-718681}
{-830799,626537}
{939510,50096}
{532295,-78543}
{-117612,-253378}
{964195,264749}
{-560390,914179}
{641450,340070}
{363512,322122}
{605757,-878233}
{-979201,-305608}
{54693,614407}
{-808911,-190153}
{-785299,481119}
{-127933,614903}
{-265829,396794}
{-50722,-860651}
{704573,-720245}
{185711,-713768}
{928503,-931210}
{714459,547517}
{-94764,400944}
{460931,-547579}
{7818,393100}
{181788,-715019}
{-29631,-570134}
{498114,492747}
{-130574,201028}
{-582318,900289}
{814179,-455278}
{835578,-520369}
{-947230,-901936}
{-204217,-533877}
{607716,-486191}
{424910,-50946}
{921393,-919017}
{-37518,-217792}
{-639036,126806}
{194426,-836509}
{-597643,789172}
{392398,-554209}
{945559,-624443}
{-537836,444452}
{445863,999938}
{-701273,-853577}
{-927799,-333422}
{-664558,-782379}
{-945374,-582560}
{-413097,856385}
{695667,-766123}
{193215,211230}
{-92542,-159457}
{-465896,-689623}
{30415,552917}
{-229973,475673}
{425344,-513118}
{713501,715596}
{405828,161169}
{-729291,-756620}
{139064,-652648}
{966109,35652}
{883814,209996}
{923864,-807633}
{262401,-706148}
{727252,-422067}
{940460,250621}
{511133,10082}
{-960316,773657}
{-41998,-441448}
{-916378,-76597}
{-855613,-226447}
{-723480,-130913}
{-872837,102310}
{691715,520045}
{-397171,890044}
{-711357,-320910}
{510009,716166}
{932301,-303626}
{-195491,942925}
{981168,888203}
{-182316,-704299}
{-861944,-113876}
{-272970,653601}
{186120,-774680}
{736868,-641014}
{-320606,-494080}
{993214,435069}
{-547841,346884}
{-832283,-641186}
{312525,-990341}
{-277481,606820}
{-136950,-678229}
{-909344,-579984}
{300882,746048}
{548067,-268475}
{-541386,-863063}
{-703542,-623393}
{-296308,-120061}
{-294672,-74389}
{-145379,-823939}
{108860,803173}
{-514985,-703837}
{285834,-677458}
{143169,719387}
{-81766,899777}
{-475012,-470364}
{783717,-719806}
{815871,-502319}
{-984667,-852972}
{891710,81202}
{-84618,-523262}
{-336179,-592998}
{622427,-833019}
{549610,904123}
{-366635,262422}
{-686172,144235}
{-107230,688989}
{109513,694982}
{565849,-940418}
{497891,-356972}
{-63187,-736256}
{-11872,464623}
{-264306,-79511}
{-528785,658315}
{257952,153454}
{-154492,-598595}
{103678,-659368}
{-109426,-721886}
{724829,-822410}
{-98519,633707}
{-51075,350302}
{492463,-252874}
{392918,-154878}
{810262,-304749}
{810985,34007}
{-17454,-130022}
{-732535,997484}
{794962,230878}
{-899908,462896}
{-626795,-661285}
{-159096,122620}
{88135,920297}
{909986,-338029}
{-228697,-706722}
{-457482,829284}
{-372395,135479}
{-159840,-701671}
{832645,-361845}
{697618,-516598}
{-911835,-203371}
{391198,-786258}
{-527950,-99625}
{-234184,-793374}
{507570,915880}
{-527228,9543}
{-499005,907113}
{-855854,500874}
{860604,145005}
{-764144,-908696}
{461242,833024}
{974230,820504}
{-73748,186208}
{-353932,-997849}
{-85640,568058}
{-847170,-746181}
{810175,-515073}
{-340948,-421910}
{-469089,-497615}
{-918329,443616}
{573000,111552}
{344076,298368}
{-532860,-371209}
{-490856,-643301}
{-8575,912348}
{100641,-670213}
{-626189,531547}
{522945,55093}
{604988,-59875}
{794546,-897279}
{-261669,744434}
{-904377,90554}
{64606,299473}
{-374158,-771977}
{-693012,581863}
{797187,-348899}
{-322101,388236}
{285518,-962551}
{554001,-336710}
{131716,-408327}
{-467166,917070}
{-232984,-878670}
{511069,-660451}
{134487,747428}
{936625,-610233}
{939677,-806328}
{-316766,989054}
{-88801,-681805}
{-660680,-434290}
{-806419,819660}
{-328990,-662742}
{-526459,957065}
{582832,-203724}
{-658581,-534686}
{-671589,460828}
{958119,-353356}
{-260005,512462}
{656103,420911}
{-367729,-967071}
{530821,394270}
{9931,154661}
{126545,162358}
{250084,-77023}
{-284318,345500}
{773523,129246}
{-227081,933218}
{-152309,-525998}
{342922,833782}
{36761,539865}
{-196288,479940}
{362407,-173075}
{-542840,228047}
{895037,-264487}
{944450,-272426}
{-134991,-816887}
{755691,-867765}
{-157610,992758}
{-665350,-318771}
{-66659,-229980}
{-528920,-962861}
{-852320,583073}
{462051,930526}
{172422,-593454}
{-435079,-239063}
{-424346,983588}
{-223018,635952}
{831203,454675}
{-842459,302578}
{-163382,528545}
{-259648,-222474}
{-243481,878682}
{314145,826748}
{-868066,346685}
{149691,936259}
{885569,-378015}
{808470,459804}
{603242,597285}
{-965919,813460}
{672686,443457}
{328385,-762320}
{-599039,324532}
{-610141,-766623}
{-651725,742236}
{862229,-950545}
{-708887,-846860}
{404587,-921203}
{870959,582602}
{-153364,432793}
{-972425,-538132}
{18116,-115273}
{-486391,167033}
{-96546,332589}
{702406,998738}
{-358266,702764}
{321599,947069}
{667285,745865}
{-655686,-259273}
{144250,380641}
{787554,-497760}
{-702251,-208033}
{-528297,30147}
{163709,634288}
{-55274,478770}
{-998216,880767}
{-64130,-846203}
{70085,357520}
{293017,-741739}
{722629,-918423}
{675042,174487}
{-199979,-842559}
{-427129,-496311}
{-582962,597746}
{-554117,373971}
{-189291,-481840}
{-623771,996076}
{-691850,634323}
{900067,-724142}
{654584,392298}
{-925027,-25557}
{265687,-673580}
{-104249,962505}
{-297542,294349}
{186422,786211}
{-760421,-282162}
{747843,279033}
{610002,2639}
{-78439,80016}
{-688498,-200928}
{-838146,-604787}
{-126276,-575499}
{-226559,-227969}
{-819242,-165966}
{553434,488010}
{-153329,735464}
{-555844,94394}
{87574,555588}
{977255,-98406}
{-578010,453227}
{72613,828547}
{-228327,977439}
{-958012,-463696}
{474597,-380108}
{-14638,793282}
{288323,-64932}
{-27742,887607}
{355743,447319}
{-59029,-320211}
{788879,-587616}
{281597,-895230}
{768971,823633}
{-268338,922822}
{-484282,340738}
{-188090,673275}
{606177,-490690}
{-396460,471061}
{145549,450727}
{628489,701839}
{139792,699568}
{-660885,-483291}
{-647141,-212689}
{-89371,-897565}
{-6558,-916253}
{-236153,-625355}
{482990,808848}
{-977537,-27436}
{73156,43958}
{867893,916206}
{388276,-387264}
{-533359,-210194}
{-191581,498433}
{32260,809437}
{-236867,145227}
{684469,850232}
{-418167,528664}
{-458437,-838093}
{610763,-361358}
{-28683,-721037}
{-216499,-647998}
{-380255,-282508}
{-112717,-868525}
{-118897,-73309}
{-649944,341624}
{565341,992092}
{-442071,-357224}
{443502,691018}
{334729,-427259}
{833449,850607}
{656001,-261850}
{-956387,830462}
{-455631,-751710}
{388800,-234074}
{-615750,-301624}
{-706559,-237751}
{-368656,-756272}
{-893276,-666769}
{-326009,-361173}
{-782277,407224}
{882220,-295877}
{421234,-620390}
{158249,133234}
{951655,424594}
{554495,559413}
{306243,-515546}
{-673299,433146}
{586852,248980}
{-36302,-258590}
{-111807,-531519}
{-319492,-171862}
{554237,109955}
{814322,75001}
{414048,271316}
{504264,-98419}
{-581831,-597186}
{410756,112668}
{771754,829619}
{-827439,880892}
{153435,-527406}
{-697214,606821}
{229952,-235607}
{-619597,343831}
{-199925,-856561}
{833791,-170242}
{-131915,-215288}
{38340,-378028}
{-642525,678032}
{507841,487998}
{681488,990509}
{576131,-21011}
{312354,-423735}
{365300,-270187}
{112337,-975068}
{618654,379451}
{258530,-637915}
{-860834,541163}
{-368017,361905}
{903010,757202}
{-297487,-880008}
{774914,678501}
{-672670,-593426}
{525163,-589501}
{548859,587063}
{-871828,470513}
{178396,702492}
{-252332,815270}
{-640630,249604}
{-882471,858292}
{100172,883463}
{943094,-409028}
{737377,420143}
{-161314,-367549}
{760072,939617}
{-48233,599222}
{-5660,-141405}
{295430,480270}
{969914,20937}
{-873694,-923458}
{463054,257274}
{752756,-482578}
{213362,43731}
{-732578,468959}
{10278,-144869}
{647060,-701311}
{-507371,566979}
{189211,-29133}
{-871037,795133}
{-429729,-655119}
{255403,-423187}
{-378802,244718}
{539508,731788}
{533226,359040}
{-192345,458659}
{-453454,-70820}
{-811199,-466782}
{180662,-921019}
{376249,461044}
{754850,181129}
{613849,36423}
{-383015,224669}
{-358481,-475416}
{-726620,654925}
{449188,-815745}
{-799105,-584414}
{599467,448903}
{269720,204172}
{-579949,586142}
{-154558,575322}
{-531138,843473}
{633974,832575}
{175601,231511}
{-903582,150059}
{898382,-894364}
{-265994,-88669}
{857630,-845905}
{-522620,525226}
{508963,348514}
{-422594,744598}
{-347907,-572902}
{829032,791535}
{-840423,932514}
{-821432,989358}
{732992,-691249}
{293487,-827870}
{-140672,-982386}
{875972,161461}
{740090,993866}
{-975824,-333533}
{-508297,441162}
{842728,-8789}
{-784281,-349831}
{472012,398716}
{391082,-694449}
{145082,-9430}
{-590273,-491292}
{-344194,900842}
{127870,-700718}
{291021,64817}
{446545,-671568}
{147846,-49739}
{-969885,-842981}
{-118597,-518638}
{-892706,311965}
{-353254,607889}
{73308,970222}
{-55112,958131}
{5184,-938713}
{-218482,-210458}
{-769639,340332}
{424348,115605}
{-387399,-590951}
{158876,258776}
{544445,115014}
{301035,-101214}
{-221342,977750}
{-583877,-665190}
{278644,760250}
{-901491,-57044}
{340425,66541}
{883834,249985}
{-554315,27834}
{-956644,-680068}
{-724474,136309}
{-883023,-180364}
{-362518,383158}
{-371967,-71398}
{643695,730193}
{-981757,474305}
{-863677,-428419}
{668187,-998305}
{-803303,-219509}
{491610,884991}
{-895986,636637}
{-745349,498844}
{-882973,435071}
{246212,919299}
{930015,448707}
{-493203,-27860}
{-618624,19828}
{202741,482862}
{691466,885179}
{864532,-344357}
{-650057,612233}
{207302,524657}
{-916248,772518}
{938875,-224454}
{-84746,-186232}
{-667601,-904714}
{-825591,314380}
{210912,-437625}
{-475163,275737}
{618388,338281}
{-773757,462584}
{-429676,-788630}
{968319,838909}
{-199453,31984}
{-570513,233664}
{-560599,-160893}
{-758146,-718226}
{755523,948167}
{-204304,-760411}
{-134786,-185401}
{-79399,294522}
{-286431,-822395}
{709869,675369}
{-764346,824728}
{791392,936023}
{636459,594693}
{813438,993243}
{941142,88327}
{-239952,817892}
{746354,-420326}
{-733343,245188}
{450456,-57178}
{649867,307260}
{-914389,-645589}
{-294055,-231548}
{854474,774237}
{739723,-139307}
{269413,460797}
{-173827,537444}
{812899,384629}
{143321,267591}
{630842,-822536}
{-552010,-678593}
{-410958,19407}
{-81957,-155256}
{755348,391125}
{359037,-590457}
{-560190,153200}
{-222473,-279720}
{852470,-778212}
{193338,847962}
{946633,273475}
{63083,416959}
{-563284,-303103}
{-773652,-612755}
{424144,-555851}
{-223745,499932}
{493325,-999195}
{-771946,809458}
{-751524,265667}
{511664,-670036}
{9209,515767}
{-385198,-635201}
{931477,-974459}
{-63621,-749936}
{789532,762109}
{633285,280055}
{654500,717915}
{-746848,-278110}
{-879589,57416}
{440898,111127}
{920668,-564595}
{78474,578234}
{-582160,-947983}
{-430409,637251}
{810759,-288070}
{-780115,350662}
{-878557,961489}
{-619195,-728828}
{-195200,-561150}
{126451,-178679}
{-998226,961054}
{391698,-550541}
{471969,-797062}
{441790,-430286}
{-555803,676800}
{19888,751859}
{-736048,-525763}
{-970891,-608109}
{868103,434749}
{685966,499255}
{-342401,-928518}
{-444041,141536}
{787577,-211839}
{-779461,-541053}
{-795205,415005}
{326756,253711}
{-110775,-973158}
{-673750,473175}
{-287228,-837341}
{278995,-768111}
{-352710,392536}
{943648,684677}
{-555903,23447}
{122795,596016}
{-965618,-548810}
{78583,692517}
{942178,-615580}
{-64231,324743}
{-882141,-67610}
{687866,-601639}
{-370468,-644926}
{902244,-245332}
{847113,544228}
{-334626,810008}
{322100,16475}
{-327777,321772}
{-576996,-72704}
{-178668,545629}
{299429,-42398}
{468495,106532}
{118870,-759803}
{924504,-767299}
{-32396,-632934}
{-161990,607090}
{-381087,40846}
{354136,-108890}
{-332527,-892237}
{994517,-153628}
{168028,-603882}
{520240,339134}
{673454,949808}
{963773,-92929}
{755190,-423113}
{-275748,-799890}
{238789,-927797}
{690895,346691}
{-31854,469953}
{840254,-141728}
{818153,867651}
{-203931,-163782}
{131354,105445}
{674396,-533878}
{115960,-146489}
{580098,702776}
{-480753,-682545}
{-18813,353212}
{-471306,-655890}
{-218442,-152857}
{-443566,275398}
{682137,549646}
{-307949,160450}
{-226315,18497}
{-554454,546573}
{-562313,928734}
{-157646,-708856}
{922795,725885}
{-157013,521322}
{-847558,674247}
{285602,43552}
{-216422,255983}
{-281590,-862644}
{-739340,-396020}
{412998,273074}
{522086,220653}
{555739,-36749}
{331441,558802}
{-545692,165959}
{701402,569990}
{-742998,863893}
{261008,897823}
{920287,-528298}
{725353,121472}
{9424,202887}
{869217,994909}
{-401042,214021}
{101309,-603935}
{-735143,-326644}
{-764739,-188656}
{-432361,-127398}
{984405,438805}
{407091,-890193}
{-440379,246713}
{-564468,-462364}
{763245,-510084}
{-571124,531537}
{-98193,-20888}
{-955647,206767}
{915656,-489377}
{-324262,636052}
{-264670,-606062}
{861999,-13414}
{171722,-160630}
{397225,597209}
{449359,62972}
{284882,-382054}
{-952311,-560282}
{251000,-559713}
{-597597,-381807}
{271199,-121838}
{955719,704268}
{-11633,885361}
{-438072,-902996}
{-255071,960490}
{-674980,-2452}
{717104,997149}
{-764940,811295}
{292676,997560}
{-771099,-638337}
{40301,-280723}
{509029,238325}
{-505767,8479}
{-719585,143725}
{610096,788388}
{38328,929674}
{-88313,616398}
{147559,160643}
{815431,-184733}
{662085,-125557}
{140372,867098}
{181966,-815145}
{670195,685597}
{-240212,76527}
{542503,-706437}
{984659,914921}
{-345445,643047}
{-559711,-175381}
{-902640,-78538}
{571800,-395167}
{52712,469017}
{-214533,658449}
{756969,-2595}
{-750465,60214}
{54168,103439}
{-471864,-350960}
{-358297,-496107}
{-360180,-690590}
{-9037,742817}
{742150,17605}
{-766151,759244}
{-937717,-612524}
{41217,642763}
{-31781,-924583}
{941722,-357173}
{-348963,233293}
{244369,-100069}
{-377375,4136}
{-656375,178639}
{619837,622975}
{62624,-211134}
{-259461,-521483}
{-74905,21582}
{-444918,818867}
{-749485,-712805}
{73609,-307383}
{-517319,842575}
{832684,-835209}
{-249786,508212}
{-700558,-747428}
{-945350,236330}
{-60885,-116553}
{492633,-974229}
{64797,-814726}
{286133,-756271}
{159847,-532623}
{674820,474379}
{-626028,-669340}
{-509317,480143}
{479367,417570}
{426053,575240}
{673410,-591466}
{-84263,-115357}
{976214,-690744}
{244312,544909}
{905429,-441716}
{-638419,-540445}
{-37054,-126783}
{349813,472457}
{91988,538263}
{-448657,-457361}
{338598,594402}
{-350226,-453250}
{-390559,225898}
{853825,-183761}
{-724358,-872486}
{-12566,-134392}
{927365,317805}
{844775,319391}
{-441770,284783}
{-90103,84648}
{669998,28138}
{76889,451700}
{-40942,912417}
{-187627,-676563}
{237964,-528013}
{-288032,-303110}
{-798196,-40296}
{-844426,887460}
{-953991,75244}
{-164495,-869126}
{369628,777446}
{865350,-709247}
{-966875,-741551}
{603162,503208}
{-632554,-808156}
{-705448,-28400}
{-648212,-727317}
{-667587,536644}
{-414983,631470}
{-286596,420645}
{96474,-545376}
{725355,619493}
{629086,-871886}
{641764,-30971}
{559429,621182}
{873230,301230}
{-990415,-87043}
{-791915,567480}
{-706882,-625023}
{679938,827144}
{190664,-680557}
{636315,159401}
{-506814,-459758}
{456909,-186754}
{730686,-242833}
{818485,447987}
{923169,994603}
{836026,-949130}
{39274,-414615}
{-896712,-908332}
{354599,-783569}
{166076,-295830}
{762620,-456361}
{-867476,-143470}
{495857,430750}
{959818,-914070}
{-46563,-230179}
{902701,865299}
{543599,105806}
{656189,-643435}
{-458798,36911}
{-522643,153917}
{836953,387381}
{-1544,832862}
{630135,-28380}
{720051,-827133}
{-579545,10322}
{-371573,691540}
{-272052,193644}
{945832,850193}
{450727,616554}
{57523,537377}
{549454,-775991}
{977935,-570152}
{-573061,-830211}
{789730,812004}
{287201,893475}
{-871708,-534316}
{-499740,-811704}
{637283,800419}
{433336,-974741}
{-698031,-5748}
