{-631211,-18310}
{229756,-624391}
{-579742,-14839}
{-459223,221671}
{-928751,281146}
{537185,196521}
{-269210,156332}
{-202121,-491472}
{-977030,-843415}
{-410277,-251418}
{-670072,955979}
{379238,832014}
{-928402,161798}
{-417385,-419407}
{895532,-361962}
{-106490,857589}
{198411,808805}
{687308,-117205}
{844981,-5172}
{287832,50705}
{-505843,200320}
{-607822,-646822}
{713966,-119504}
{380716,422476}
{196595,706315}
{-810003,-278281}
{-452203,-397700}
{676138,474768}
{-697909,623708}
{813315,327583}
{-316311,-384735}
{-942680,313153}
{556991,-541676}
{-879988,540476}
{-140409,-590724}
{-942080,517026}
{259079,464218}
{-448261,-636673}
{757387,-980099}
{-828619,839340}
{831219,789601}
{756471,-80394}
{-305251,750425}
{-255110,405818}
{-445183,105082}
{698835,-695015}
{281661,-674787}
{-486864,532887}
{450640,584787}
{171063,-622490}
{-336299,-760644}
{158865,624098}
{73495,534491}
{507933,265549}
{423118,-418373}
{972962,265063}
{-792247,-149211}
{-33529,995123}
{-663116,998237}
{-959226,463027}
{-388512,-842049}
{745524,-204538}
{-47933,597123}
{-92669,481495}
{749034,-885226}
{402407,670891}
{-154613,924502}
{328460,-665059}
{385047,650416}
{133204,817711}
{-514863,239031}
{795518,47947}
{351232,845614}
{332019,-856161}
{704131,-600471}
{-168190,786563}
{-291135,720806}
{-328931,123977}
{471849,-488325}
{602034,-848917}
{-987944,225403}
{-248033,806595}
{380725,-21753}
{-709593,-139151}
{-763794,-462067}
{435472,-455017}
{-986051,730187}
{-998114,59848}
{310632,-824520}
{885315,-547827}
{593678,-851954}
{-414895,340997}
{-888060,-789912}
{426106,-267852}
{706771,-518740}
{-614140,-727940}
{-382340,-520435}
{220572,-570693}
{-193341,636019}
{-932250,305424}
{335578,-180839}
{-858764,210840}
{483728,-307417}
{826668,59638}
{-624815,513661}
{685335,659636}
{25498,486911}
{-309669,-296555}
{-406170,-925432}
{481584,867467}
{384350,100179}
{-247238,457024}
{-258390,-717439}
{573537,-340899}
{709728,-556782}
{-138644,183143}
{886231,-846747}
{-281844,-333126}
{926095,395712}
{111622,45385}
{341920,832237}
{176897,32991}
{-519445,-943020}
{-480109,239902}
{-271736,-252653}
{837860,-219775}
{56083,937287}
{505221,56216}
{-300993,799597}
{-580088,401513}
{-940860,794621}
{989196,-824307}
{158170,-814512}
{181238,-278483}
{205271,923526}
{-753939,-594632}
{386694,-51321}
{745315,-621812}
{315867,-144142}
{487955,84492}
{-563908,679154}
{970290,-500966}
{728905,-923053}
{-922732,574775}
{-911913,-831705}
{597430,861901}
{388449,-736858}
{11490,41027}
{-238854,357542}
{714818,421703}
{-319997,963565}
{862440,107652}
{164435,468577}
{-911373,712161}
{892019,-694724}
{788868,-997406}
{492932,-273864}
{-250453,169970}
{-558822,850178}
{-190373,-232611}
{-934185,153672}
{-68664,663878}
{-351849,-382691}
{612853,205437}
{772043,313533}
{211867,629945}
{-654037,228948}
{474950,717718}
{199745,-773192}
{774221,-266092}
{795671,-303786}
{-65878,-32806}
{25523,-897417}
{866842,45077}
{-562982,883788}
{-254083,484065}
{-509894,-759237}
{212825,-447184}
{192611,-454018}
{-778692,133409}
{-351663,78603}
{-595186,-776381}
{-916205,-751597}
{298673,-661115}
{-11417,611181}
{482679,269737}
{327833,970778}
{-247577,947739}
{-653512,-854743}
{187021,443863}
{-328291,-310512}
{-949622,954030}
{-910478,-222280}
{660574,105444}
{771270,131931}
{-180408,136586}
{143010,638116}
{-659451,-951758}
{314438,133204}
{-233896,-262096}
{-689444,-93027}
{531891,338424}
{274692,840507}
{587024,844520}
{-486920,-60065}
{83113,-652612}
{-792592,-180109}
{910050,726359}
{-963581,-949510}
{17856,-317131}
{795288,-303147}
{-653229,-630845}
{-148801,323519}
{739732,147965}
{-798946,-77309}
{288779,-826987}
{141552,784831}
{619929,-488955}
{-778099,834527}
{-458268,-89975}
{-193279,357483}
{426624,-983833}
{-352021,-971564}
{-901808,930160}
{-612045,721267}
{335450,-202688}
{-520824,581875}
{-21084,104660}
{-122343,665874}
{-486090,293035}
{229347,-515910}
{-100147,-174514}
{-198057,-981165}
{143001,-684055}
{739566,-161416}
{-456279,493512}
{283717,-646088}
{809092,644916}
{-759220,-169592}
{-643894,90057}
{-276886,-893959}
{-773573,-602212}
{843943,-792287}
{585202,-915842}
{963684,157224}
{-538050,-329712}
{-999965,675135}
{880410,485810}
{-354913,-614182}
{-476280,678623}
{17019,657442}
{-275208,-471139}
{653711,530166}
{-949002,-526029}
{-396181,111324}
{-3355,-470885}
{13900,523753}
{-819959,847402}
{191785,-957698}
{596626,-224383}
{-575698,-997596}
{169925,510665}
{-761788,-879696}
{-256121,160409}
{-954147,278700}
{405038,-648082}
{-667944,-582315}
{-553115,551904}
{-116745,690512}
{110123,-371275}
{-341664,-155552}
{-601552,386305}
{518623,-885302}
{-828106,557482}
{-657663,279117}
{983494,-858090}
{899020,-905408}
{268276,399552}
{-527653,726224}
{-908065,-240401}
{814533,-387347}
{-177585,-175685}
{-121624,-564525}
{322821,242354}
{-489715,-267982}
{-942943,886431}
{778137,155298}
{762182,149887}
{39901,256350}
{519061,89733}
{442335,-782801}
{113870,-23995}
{691415,361576}
{-996512,660452}
{-897659,-497848}
{-211449,755053}
{-703468,-505835}
{998936,381713}
{-286824,724926}
{708168,4279}
{-77897,-70938}
{-650860,886056}
{-547140,726858}
{-550137,-565437}
{-530312,994632}
{-703839,-489017}
{-59357,-909857}
{-481363,-204105}
{-835490,670668}
{-524933,-71867}
{-459125,-386159}
{799135,-781365}
{541367,-377194}
{189339,754367}
{117152,53219}
{-615359,194773}
{50867,974197}
{459162,203371}
{-844789,-446047}
{-59625,-10368}
{-40406,-364696}
{-290772,996941}
{-820286,-43437}
{825983,-923491}
{-622151,-8149}
{462250,-518099}
{319550,987961}
{228556,498667}
{422890,17206}
{-500926,-158584}
{-101304,-793854}
{440231,841136}
{-652030,-180693}
{97804,-458317}
{699936,-315029}
{963106,-234452}
{-677060,136655}
{302803,-54694}
{15759,-849894}
{-602890,-555371}
{577313,887700}
{-953355,-610970}
{-310793,-618781}
{258195,-215391}
{623391,150238}
{165784,848801}
{90478,-156032}
{-908222,-985287}
{965966,197649}
{-256001,91109}
{253118,877691}
{81621,483566}
{963627,-668205}
{875735,-829453}
{-734198,696579}
{-733887,-683452}
{591850,137671}
{208219,451643}
{975669,-9648}
{459413,-799301}
{164016,-70948}
{503009,-524462}
{-922885,-435123}
{-421406,-875122}
{999676,379606}
{-278571,224730}
{-197581,-830029}
{246092,80033}
{133832,486858}
{88381,-911046}
{-269359,186535}
{-464743,741020}
{-74449,709311}
{470373,-125759}
{-686919,-843448}
{-103615,380117}
{-111460,-392787}
{-396794,-729606}
{168499,-875418}
{977798,-134658}
{774061,-442265}
{815009,-949387}
{42310,-990436}
{234813,901872}
{274526,-64614}
{-116989,-374472}
{-228860,-955730}
{903325,295902}
{489856,-440317}
{824691,-843791}
{182536,-531426}
{723278,-763623}
{246455,706123}
{140955,204431}
{-848983,94971}
{287548,429691}
{166039,600767}
{259711,376229}
{-797283,378096}
{859452,-555363}
{6953,-24848}
{342080,-36223}
{907941,943370}
{559067,491391}
{-761569,-234334}
{55214,-982027}
{-555217,891556}
{538840,-557573}
{226904,212202}
{811702,278546}
{-416619,433629}
{113476,219291}
{-535676,414823}
{582689,961886}
{-793972,71073}
{337359,-915604}
{729567,-651746}
{-413230,297908}
{-670708,805535}
{-175055,659228}
{-515451,338620}
{989400,754544}
{-190946,153181}
{491262,-129566}
{715090,-280596}
{230103,-958168}
{828541,203493}
{-825528,751326}
{-973771,-957617}
{908952,-783540}
{574776,-665201}
{-524004,-805365}
{94577,885912}
{-701464,-262490}
{-644781,89097}
{884203,848285}
{967369,-858142}
{-555059,13215}
{-615400,751370}
{991682,-415496}
{679694,447938}
{663986,466659}
{-731911,-334572}
{-433179,-474086}
{-25755,313865}
{492407,747648}
{42494,-284208}
{92751,157432}
{1111,-190601}
{-352798,-529362}
{768515,-700821}
{46790,639239}
{544132,690359}
{-317182,-181343}
{-455524,-912351}
{-683755,-357718}
{-193653,-386962}
{242578,-149658}
{780257,731286}
{62384,-936592}
{360627,161554}
{-583456,74484}
{845448,-624253}
{575117,732568}
{-48789,-352219}
{-72851,339459}
{389355,717154}
{-478267,576754}
{317694,553702}
{-118204,977129}
{-133519,492854}
{-101851,995906}
{-381950,-479007}
{-368501,-344909}
{-926209,728094}
{271306,-761869}
{-561655,-8648}
{-462255,-162010}
{624157,-341410}
{-917285,913648}
{722439,791036}
{248119,-885795}
{235005,-97303}
{-437236,-613810}
{693242,197249}
{-645234,788270}
{51121,-32397}
{503994,-304640}
{375698,835872}
{268618,-316645}
{-854055,-528434}
{-791619,808680}
{283201,195855}
{-402186,716325}
{-150803,940214}
{-731766,399728}
{859028,-768280}
{475766,-149767}
{-535871,-658109}
{820445,849349}
{-509716,-550580}
{66327,-365209}
{-534126,-390426}
{68774,891855}
{62752,573946}
{782058,-905337}
{-920414,163917}
{-548733,-363003}
{-613968,970350}
{-217486,934424}
{677980,-536003}
{152002,711555}
{606491,271772}
{527714,-224975}
{740554,225984}
{439158,866234}
{539568,-251920}
{-690641,-27166}
{548192,152374}
{991027,-433447}
{-667929,504564}
{-882328,-162269}
{-636931,-949166}
{-495739,-166213}
{170480,-310860}
{-641475,-266741}
{901196,408359}
{283043,526737}
{65524,-665114}
{-279338,607731}
{-252634,29356}
{-890794,-820679}
{-650701,959395}
{988065,341}
{-645250,818480}
{769007,-397764}
{-895016,-819382}
{-927260,646121}
{21007,965266}
{-908046,10073}
{-435982,-369422}
{195602,350304}
{815463,-287644}
{-32498,455999}
{-785285,-657365}
{220991,410938}
{-497463,672299}
{680647,482754}
{-170339,-577673}
{258938,-725293}
{-615259,-214368}
{-735343,-130768}
{464246,-751672}
{610118,-964235}
{57311,550088}
{-837404,-891585}
{-922017,892184}
{434232,810853}
{667411,-252745}
{-214086,923381}
{-690146,400568}
{356160,-444843}
{519834,-188428}
{64770,-401979}
{104768,-723239}
{948637,-625490}
{-77811,-537299}
{261748,-488729}
{654231,289156}
{772598,-460862}
{-765928,686668}
{-766302,-372983}
{419807,-928571}
{148812,-21488}
{432295,37021}
{-19466,201435}
{933547,-721088}
{-261588,-35574}
{-831239,413712}
{847887,987111}
{401415,-673135}
{-988240,295351}
{771909,670077}
{-376621,-502072}
{399102,534811}
{405108,243704}
{-811126,389385}
{962610,963704}
{329174,-432751}
{-368459,-774948}
{578973,-450242}
{-353534,-784261}
{693972,968825}
{-926455,890925}
{-388443,-433590}
{-175304,233575}
{71129,340391}
{-431427,-579956}
{597361,2993}
{19510,-259029}
{143324,849561}
{-440381,844358}
{-539293,-216874}
{712240,-737575}
{153775,-741457}
{-230303,-632601}
{388608,-815558}
{459847,640100}
{302440,191448}
{267143,-608644}
{869252,-521033}
{312967,-401858}
{373571,-88942}
{501725,431538}
{-394136,335450}
{-840182,-975653}
{502208,440942}
{758405,575787}
{-912103,-246145}
{910925,-728810}
{-309817,-888370}
{576295,738875}
{-604001,-861413}
{86873,-623804}
{-41164,-358432}
{632830,427225}
{586536,288501}
{839874,781955}
{872063,516731}
{-27229,937287}
{848430,593913}
{154263,-42882}
{319460,994997}
{891031,-534221}
{132591,493525}
{-877033,-677653}
{464303,-197451}
{-968489,641263}
{970436,789219}
{489890,-838625}
{751915,798638}
{-811342,639011}
{-674081,-953396}
{-926516,818707}
{343931,-919350}
{187893,-647837}
{-832786,320025}
{-787657,-169023}
{-29270,-701016}
{-819020,-821543}
{509562,-562712}
{-924485,-382393}
{434574,99335}
{380854,-817795}
{702727,54814}
{-851968,548454}
{-191499,758848}
{-144994,-22117}
{873827,-127631}
{-521745,103726}
{-330267,97284}
{468732,443260}
{608397,-698841}
{-240412,-860102}
{-533763,479428}
{199339,370312}
{-641872,-908476}
{526467,119934}
{733762,-604854}
{-687796,929452}
{583187,-275055}
{-394086,-811008}
{272605,-125104}
{-310479,582108}
{-511859,634466}
{21284,-932059}
{8617,-994540}
{140523,-511104}
{552282,584308}
{439815,-392715}
{-204250,184363}
{-50234,-504079}
{-775554,-637418}
{-892945,588884}
{143386,-116473}
{-25912,-526119}
{-413736,561561}
{-24242,-565970}
{509094,-780221}
{-553802,-158420}
{-422845,-163193}
{-883813,254350}
{-853999,-829608}
{516900,-495103}
{984653,302685}
{-529439,274386}
{174485,634860}
{857406,-94641}
{107617,633039}
{-528410,-537128}
{295210,780818}
{240961,-261244}
{851084,790007}
{469582,-456054}
{118998,-409353}
{402693,-293653}
{798828,-20240}
{-332579,746645}
{961103,-958399}
{840382,464675}
{-302071,-590487}
{837573,-452719}
{-174453,969975}
{403065,605956}
{-190319,566128}
{-220563,-187686}
{-395733,-902228}
{884228,446079}
{658583,994951}
{-120105,489725}
{-828241,871705}
{-723327,-470196}
{140855,992042}
{904595,61582}
{-362812,-54941}
{-886210,951837}
{574585,-77946}
{-912957,-989249}
{27370,-528001}
{894112,-219840}
{590019,914884}
{428608,313440}
{977274,556958}
{-387901,445274}
{492581,-657176}
{-90890,-183732}
{-62875,905956}
{746929,510452}
{856177,-831561}
{438799,-594704}
{-31881,-316554}
{-697455,900768}
{-803547,114071}
{241366,-49696}
{-528036,779728}
{118446,-130411}
{-234014,777906}
{-625472,-125884}
{42770,595635}
{-241264,448760}
{91344,976247}
{-379134,673951}
{18592,-219133}
{262358,148659}
{-830016,687685}
{-336173,149839}
{-293006,156167}
{278875,-616080}
{686257,739929}
{136767,-9560}
{386057,-847897}
{-96737,-144787}
{441621,419238}
{-683040,675237}
{833052,-547316}
{-954830,-645}
{274221,-224976}
{-154452,-121846}
{981730,-707424}
{966300,-523718}
{721682,222712}
{-30532,-936266}
{-766351,494010}
{-165476,880766}
{-753728,-887684}
{340278,-485688}
{-979274,-918973}
{-563822,390491}
{-422644,-245723}
{548151,-835260}
{184069,-72680}
{-342423,-307741}
{-59186,-41329}
{723454,-758470}
{-720129,-685298}
{157130,606453}
{-725991,-69950}
{552664,-625641}
{271478,-604777}
{-651766,228551}
{144940,147415}
{-315396,-608120}
{-101826,356475}
{-406205,-394230}
{-333603,443335}
{-406388,-141498}
{-285796,-328766}
{695791,-685514}
{-864196,-746124}
{-257313,733616}
{166161,173595}
{-53018,223061}
{69003,-791387}
{253871,-190256}
{716158,514229}
{113337,-289677}
{-551170,-157123}
{427044,723122}
{980830,684070}
{-983041,-975967}
{-92026,-45933}
{737236,922564}
{-273710,-383840}
{155033,883079}
{746318,-70185}
{-449441,-285065}
{690023,-501117}
{913265,243605}
{-281435,-388186}
{-44227,-990564}
{-266041,-741984}
{84919,164277}
{-665264,-523097}
{-27768,581974}
{295796,-427852}
{597172,251349}
{479494,-415777}
{987284,878658}
{299242,-192899}
{245702,-215398}
{591638,-62669}
{-65156,374195}
{764732,607011}
{992003,759010}
{53393,-32216}
{-581126,812501}
{50013,783030}
{-881075,243680}
{773922,610617}
{987992,-237029}
{-823857,633127}
{257898,324354}
{-85422,-870468}
{785943,-583915}
{-206867,-687169}
{402371,-79153}
{274198,-52369}
{711581,51911}
{-170438,-869796}
{-595674,776627}
{-69218,-866143}
{-330061,-246614}
{-335501,-624870}
{-383131,432664}
{430791,-956518}
{-292931,-196308}
{693467,928705}
{297251,488735}
{352424,-258628}
{323434,737913}
{439024,-396807}
{-622303,997984}
{-314504,-232464}
{962930,-107803}
{-531874,982535}
{260337,-714093}
{344645,332244}
{996462,-327015}
{988437,776140}
{71792,182332}
{247123,30729}
{-362067,903447}
{-693539,241564}
{-875749,603635}
{-446876,-406973}
{-524535,397321}
{494808,642210}
{466084,-989895}
{239337,441759}
{-196155,-13843}
{749686,362069}
{729563,882827}
{-420083,-138274}
{60785,-494588}
{-709057,159192}
{479839,-406846}
{725210,-357579}
{712310,-329558}
{145329,-124427}
{-694331,-88329}
{-334052,577530}
{-280699,-987431}
{-245915,201894}
{-332708,481929}
{-975845,497782}
{729431,-187147}
{-555966,-786651}
{837328,883209}
{138583,84717}
{569856,927537}
{-737269,-60023}
{-256669,-646394}
{899961,-957666}
{-8514,-22649}
{974887,814777}
{239779,-20592}
{-677223,797644}
{-214455,-99847}
{410108,540201}
{220323,936290}
{-367769,268173}
{557267,-459262}
{655621,899865}
{9022,273761}
{544266,-970323}
{352082,-228945}
{-748540,947467}
{-992739,607645}
{-296209,-773789}
{-203639,-422627}
{-25588,-754660}
{761449,757855}
{136824,101434}
{-316845,-769596}
{618024,552747}
{-119316,-8268}
{-554709,-787501}
{15108,-136107}
{51118,-112306}
{956186,-636781}
{116836,100415}
{-587094,499066}
{105571,852879}
{-730705,-158911}
{161704,562261}
{-712038,773007}
{-626133,-94222}
{-273972,193827}
{506216,-342989}
{-682752,853926}
{412367,531709}
{604950,465484}
{192530,-980465}
{244611,186222}
{-675783,971561}
{-566945,-859063}
{978129,203469}
{562606,967702}
{282698,636544}
{-745529,-172801}
{-648271,361125}
{943736,-800624}
{-346291,87773}
{-456071,23395}
{-667387,613579}
{-321258,-723464}
{117689,-528603}
{499033,-319775}
{-891668,-595683}
{-746746,-491921}
{-205489,-43271}
{-563528,-132757}
{-812031,-497905}
{-846116,-255744}
{618375,864021}
{4249,820210}
{383194,286819}
{330698,741476}
{876933,234745}
{-369912,-708374}
{632338,833732}
{464646,-479256}
{-910822,-237428}
{45570,-366486}
{-992030,77203}
{950544,-895914}
{121924,-304935}
{-535161,192278}
{-256585,-164451}
{-152484,-322752}
{23982,15374}
{-136316,16816}
{553665,969574}
{431197,-850184}
{-33144,-563456}
{-205425,-772803}
{-300243,183242}
{617959,-553031}
{-103172,229993}
{-468766,-886334}
{-859328,45138}
{-758393,-880644}
{-568940,-396841}
{-718333,-236376}
{625396,-508302}
{-481110,403795}
{666738,-342269}
{-399096,194932}
{603009,-585946}
{-653893,189937}
{-947687,-515697}
{-274920,-240094}
{727189,662169}
{-846728,-792580}
{-736750,167467}
{-881952,431267}
{-639470,-883361}
{39299,-34693}
{178574,-690005}
{-820963,-872309}
{715493,-274949}
{-637440,594185}
{239377,547034}
{-161051,643287}
{32512,612382}
{118443,58797}
{715965,269010}
{-715899,-122078}
{712795,-512112}
{-501555,761422}
{386448,899259}
{-805256,-866519}
{587692,909579}
{644475,521652}
{-754177,-934366}
{-931981,419967}
{971971,-513508}
{38374,251456}
{-101884,-9320}
{211759,-263406}
{-391738,24086}
{-659861,433651}
{-854900,921112}
{-461459,950155}
{791656,943953}
{775592,291852}
{-864623,303115}
{-214010,-912832}
{258005,160460}
{1155,-368902}
{-999127,-161434}
{149591,-412513}
{612251,-326775}
{70373,302316}
{-956799,529876}
{-208951,295056}
{898125,903322}
{86626,792334}
{80735,-546337}
{583856,-208572}
{833815,139446}
{672474,-876182}
{-84192,318579}
{367264,-278599}
{587652,-201667}
{-491142,-278530}
{-466268,-320703}
{820716,283229}
{-101620,595716}
{382937,-921865}
{396453,-278772}
{-891079,66105}
{257790,671507}
{-261773,839309}
{293403,296663}
{726285,287147}
{-39566,-638998}
{-391758,408132}
{838305,-70427}
{281274,-726612}
{922805,-806496}
{-866655,-431117}
{842814,792675}
{863171,434002}
{-999683,-843739}
{670860,-698151}
{975775,-757047}
{942110,314612}
{400277,-567990}
{-322410,-945489}
{-282384,-771321}
{-336484,566790}
{315320,246106}
{699399,-532344}
{749833,-969220}
{810048,75354}
{-960439,514255}
{679449,966572}
{716405,625887}
{980214,-426054}
{-640205,-800214}
{-171914,51774}
{-658946,650688}
{341824,-197817}
{887886,-103610}
{208813,-84665}
{326573,-15105}
{-940229,639320}
{668817,438535}
{809089,-799477}
{29801,-937028}
{-176205,-710887}
{-883916,-186923}
{-403178,-536447}
{-500640,73536}
{-29710,-21300}
{-670888,-576257}
{987143,-466510}
{-825897,425569}
{-575381,103191}
{-469452,70525}
{561702,639379}
{-677023,-21709}
{462770,-442259}
{-539844,-132133}
{912748,-580930}
{-520680,259244}
{661453,73856}
{-171048,40532}
{-269852,313592}
{429826,-690607}
{415310,-544753}
{188379,640}
{-312528,358269}
{106567,966268}
{-498448,-935924}
{703005,-920747}
{-211865,438231}
{-606638,-571286}
{-298702,495602}
{829924,106707}
{-114810,-531158}
{-600990,-544895}
{56048,287433}
{494273,768908}
{479516,866329}
{-372976,-626602}
{72151,677259}
{-173943,-600026}
{-248943,547129}
{628609,-467869}
{609841,480708}
{-480,328750}
{975254,603150}
{669691,538407}
{907453,680917}
{-518131,888648}
{930625,-654005}
{-564798,280888}
{-914176,797251}
{-529711,-950151}
{358078,-890193}
{820050,-806611}
{162763,808897}
{805468,484967}
{-170318,813825}
{-779346,-946754}
{-374808,645175}
{907005,-964981}
{-667125,811351}
{-320770,733176}
{142486,201427}
{-795115,-202545}
{-825366,-737549}
{629581,-335230}
{-946806,-464405}
{-612730,-637392}
{-321557,-804028}
{622202,-644361}
{-634775,-231141}
{50680,-913822}
{-487054,517756}
{-372671,676522}
{870391,-210285}
{88811,281473}
{-851917,-571196}
{178203,757306}
{98342,761366}
{459131,-580567}
{363556,99817}
{988309,-611202}
{435765,860318}
{706162,453444}
{782790,-32196}
{277194,773970}
{-296447,80057}
{729023,220261}
{-277446,865805}
{-133416,161451}
{816992,612256}
{-200558,-599730}
{-127338,-462840}
{-939927,-817068}
{290644,-510450}
{-76248,-149244}
{-606288,656448}
{-529053,-827384}
{-358167,906196}
{23838,579071}
{-174850,592709}
{797220,-869650}
{343900,626030}
{666309,810841}
{-827321,-530799}
{-803687,257915}
{797821,-276076}
{-707034,528335}
{897058,-33659}
{567818,-300639}
{320406,-850365}
{738941,-777810}
{646993,959633}
{185289,649531}
{418656,-360268}
{780754,44572}
{528145,409086}
{500039,-44679}
{154893,844159}
{-593248,-978595}
{-486075,209419}
{-192773,-172974}
{-303056,-292617}
{-940344,-317118}
{-933921,119948}
{435929,-809904}
{96670,-484655}
{831529,930159}
{-956975,988969}
{-35527,798175}
{732183,-977892}
{-464981,178012}
{21213,388359}
{981088,-566463}
{-889324,767675}
{69865,38455}
{-874411,695086}
{744864,-804019}
{621051,-668071}
{-76919,3432}
{181042,-592273}
{108553,-758386}
{-246851,-718728}
{-260892,862055}
{340105,-82238}
{568900,80514}
{186666,-794482}
{631667,-917216}
{-708204,-11836}
{186722,-333132}
{-814782,787289}
{-364542,729476}
{-724983,-308115}
{-253469,-2332}
{174214,-740720}
{631726,655589}
{-685923,193685}
{-437647,861718}
{615676,-846601}
{-816849,203364}
{424789,-354213}
{418608,636893}
{-671858,435702}
{554048,-680512}
{758715,-631115}
{438012,485788}
{-660338,-552405}
{426964,537517}
{304247,-48510}
{-766775,834177}
{581515,779215}
{-879668,-894033}
{-370921,871743}
{-54978,-862622}
{689919,-229500}
{-207794,487135}
{-658748,-753395}
{-739548,901154}
{-375948,-975125}
{658594,412497}
{949802,-356948}
{160268,238594}
{671594,485570}
{753612,-428427}
{508350,-356380}
{287892,605958}
{-456402,-956455}
{487237,181509}
{-690189,960318}
{-276525,-219144}
{-704006,-383005}
{195917,388475}
{993255,989163}
{-39387,-500485}
{213201,-647784}
{-862890,174476}
{886250,440535}
{889204,-666392}
{-401391,569325}
{-860830,338574}
{258153,-690728}
{959856,-830329}
{166652,-391995}
{825904,138118}
{-738263,430426}
{-793830,739175}
{146214,-829528}
{-303298,-416625}
{-14336,377491}
{817066,665749}
{204430,50257}
{-661213,779486}
{-322527,545441}
{-825228,830077}
{111615,15484}
{-864704,494864}
{-57962,890232}
{598673,377244}
{132222,-870435}
{-652876,-711409}
{-415329,610260}
{-59965,730499}
{655439,-623492}
{-215091,-917682}
{27708,666580}
{363892,-466482}
{-508324,-326547}
{-542335,173601}
{-813306,-716721}
{-261196,81849}
{748700,-955276}
{860696,-755344}
{-680870,551784}
{-502746,-96374}
{-910681,690769}
{460878,929180}
{-166730,184452}
{-130117,863060}
{490141,-361107}
{-209791,757740}
{-575374,972423}
{364787,-607689}
{-491718,246983}
{162826,-263777}
{-340561,275981}
{714530,867994}
{-475875,592506}
{-382551,613326}
{-696767,-554543}
{-173044,337022}
{-460688,654357}
{278666,471570}
{-884863,-126903}
{923591,359561}
{742497,-122130}
{-820812,-601471}
{-321204,-97632}
{-836745,-714508}
{-537158,-957947}
{-323997,-472049}
{695567,845250}
{-630847,-55621}
{675378,535390}
{913208,-50766}
{329874,765658}
{101551,501050}
{-886029,-491531}
{-407012,-937384}
{599530,758735}
{-24442,159219}
{992108,-233008}
{-868469,-658225}
{-432173,-401960}
{941047,209432}
{-362006,-37099}
{183042,908595}
{-794114,-568447}
{-185,36875}
{459274,-416107}
{-72157,563084}
{535213,75052}
{-386552,-821833}
{-503947,-554574}
{-870413,-506559}
{648998,520081}
{839671,678474}
{-345339,-663686}
{-687412,-958825}
{-710312,-735882}
{355360,-363921}
{453644,64794}
{900163,-25580}
{683359,-753841}
{139617,340473}
{-526895,939452}
{267926,-473929}
{-969152,593600}
{804523,702318}
{394515,-100721}
{-375465,399336}
{708963,-100351}
{-103990,-852035}
{481981,882191}
{-726761,-728144}
{-602929,-538923}
{797764,-184117}
{-45352,42454}
{-448140,998140}
{113465,42680}
{576314,366841}
{204700,-808202}
{642150,-145871}
{-895088,689530}
{-963035,440628}
{676985,466202}
{-924872,-837725}
{-81330,-774293}
{293619,234438}
{945663,466778}
{-134482,869891}
{-334442,759421}
{951566,-342861}
{683131,309173}
{-791903,683338}
{545802,567876}
{154261,374738}
{-881952,-206236}
{-972665,-564504}
{-154045,-604583}
{560971,-289659}
{-275006,-889103}
{264230,458641}
{-585569,167952}
{347330,-358253}
{384206,764216}
{159114,663976}
{-689642,974269}
{253001,-13213}
{-381259,113414}
{30253,-974021}
{635572,-874152}
{203161,-249182}
{315393,981236}
{897615,-824666}
{469268,-874868}
{581360,287274}
{827395,645107}
{-9743,-991970}
{-798098,665215}
{98524,-625625}
{964794,925424}
{-289071,486663}
{-586021,-999108}
{768110,685498}
{724069,971652}
{468231,-416125}
{-348240,786088}
{-32736,897681}
{-55571,896937}
{610191,-621481}
{745130,-919090}
{-943968,627243}
{-935193,920348}
{599513,706751}
{-936313,-913017}
{941550,3576}
{-152299,-860263}
{-284113,-995700}
{-139329,60981}
{37875,-269832}
{-842617,413490}
{563652,908382}
{-650078,-506011}
{-150593,-107246}
{410100,-102380}
{-486250,-760455}
{-49867,264374}
{-546659,579310}
{761385,868405}
{-150038,861999}
{-116683,910242}
{396096,125667}
{-21995,-537408}
{-363126,-689323}
{156296,-19234}
{6402,-129230}
{-628342,-611323}
{-292919,615495}
{878330,713878}
{61724,-117619}
{586091,-628964}
{471388,-399208}
{-790483,-849140}
{-572485,83171}
{-494503,-16206}
{-204813,-234023}
{-675937,876067}
{824444,339880}
{648713,-396750}
{-324129,784785}
{769899,429996}
{-167791,-61710}
{244659,-486714}
{-228116,51114}
{-705636,-160213}
{920868,-459113}
{-505936,-245179}
{688819,-463176}
{219385,-801102}
{443338,567969}
{459227,-655970}
{293919,109895}
{-152764,48133}
{-288701,-198710}
{-881608,661701}
{-510852,-547644}
{55047,-635913}
{767055,704883}
{-777064,950623}
{586435,107537}
{-849127,-368329}
{181416,969464}
{47927,-670449}
{793039,-326014}
{122335,864972}
{684308,-634170}
{-449205,87852}
{163810,-811838}
{-869560,-669263}
{-265705,669497}
{-788389,390910}
{-595037,-948014}
{-197350,125261}
{-901338,380028}
{-381223,-904681}
{-181769,557969}
{-933685,657802}
{-902957,31521}
{-185743,-791272}
{-176354,16652}
{-70768,292361}
{456843,841147}
{-658769,383098}
{499345,-928865}
{205297,669417}
{432463,-318097}
{160368,-917487}
{885653,747426}
{-113050,-447026}
{230675,926459}
{552500,-766980}
{-287622,521872}
{-319508,-119671}
{410726,370178}
{-102636,944815}
{-258801,463209}
{-732028,-460244}
{-235407,370646}
{214759,-876750}
